Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,2,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,"HSS (VI-XII)",3,"Local body",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,"HSS (VI-XII)",4,"Government Aided",3,2,3,0,2,2,3,3,1,0,3,3,0,1,0,1,1,3,3,3,3,1,2,2,2,3,3,3,3,1,3,1,3,2,2,2,3,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,7,"SS (VI-X)",1,"Department of Education",3,2,3,0,3,2,3,3,0,0,3,3,0,1,0,2,2,3,3,3,3,2,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,1,"PS (I-V)",1,"Department of Education",46,46,42,0,46,11,46,46,0,0,43,46,0,5,9,46,45,46,46,46,46,45,46,46,46,46,46,37,46,39,46,0,46,46,44,44,0,31
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,1,"PS (I-V)",4,"Government Aided",2,2,2,0,0,0,2,2,0,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,2,"UPS (I-VIII)",1,"Department of Education",11,11,11,0,11,3,11,11,1,0,11,11,0,3,2,11,11,11,11,11,11,11,11,11,11,11,11,10,11,10,11,9,11,11,10,10,0,11
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,2,2,3,3,1,0,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,0,3,3,3,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,5,"HSS (VI-XII)",1,"Department of Education",4,4,4,0,4,3,4,4,0,0,4,4,0,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,7,"SS (VI-X)",1,"Department of Education",3,3,3,0,3,1,3,3,1,0,2,3,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,1,"PS (I-V)",1,"Department of Education",41,41,28,0,41,0,41,41,0,0,35,41,0,32,41,41,41,41,41,41,41,41,41,41,41,41,41,35,41,41,41,1,41,41,41,41,0,22
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,1,"PS (I-V)",4,"Government Aided",3,3,1,1,0,0,3,3,0,0,3,3,0,1,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,0,3,1,3,3,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,2,"UPS (I-VIII)",1,"Department of Education",10,10,8,0,10,0,10,10,0,0,9,10,0,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,0,10,10,10,10,1,10
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",7,7,7,0,6,5,7,7,1,0,7,7,5,5,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,2,7,3,7,7,6,6
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,7,"SS (VI-X)",1,"Department of Education",4,4,2,0,4,1,4,4,0,0,2,4,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,3,4,4,4,3,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,1,"PS (I-V)",1,"Department of Education",4,4,3,0,4,0,4,4,0,0,3,4,0,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,1,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,1,"PS (I-V)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",6,6,6,0,3,1,6,6,0,0,4,6,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,5,2,6,0,6,1,5,3,5,5
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,1,"PS (I-V)",8,Unrecognized,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,2,"UPS (I-VIII)",1,"Department of Education",2,2,1,0,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,1,"PS (I-V)",1,"Department of Education",29,29,24,1,29,5,29,29,0,0,22,29,0,3,2,29,29,29,29,29,29,29,29,29,29,29,29,26,29,3,29,0,29,29,27,24,0,17
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,1,"PS (I-V)",4,"Government Aided",1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",5,5,5,0,3,3,5,5,0,0,5,5,0,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1,5,3,5,2,2,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,1,"PS (I-V)",8,Unrecognized,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,2,"UPS (I-VIII)",1,"Department of Education",5,5,5,0,5,1,5,5,0,0,4,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,0,5,5,5,5,0,5
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,2,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,0,2,1,2,1,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,7,"SS (VI-X)",1,"Department of Education",4,4,2,0,4,2,4,4,0,0,4,4,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,1,"PS (I-V)",1,"Department of Education",19,18,17,0,19,4,19,19,0,0,17,19,0,2,1,19,19,19,19,19,19,19,18,19,19,19,19,13,19,4,19,0,19,18,19,19,0,16
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,1,"PS (I-V)",4,"Government Aided",2,2,2,0,0,0,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",2,2,2,0,2,0,2,2,0,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,1,"PS (I-V)",8,Unrecognized,2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,0,2,0,2,0,1,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,2,"UPS (I-VIII)",1,"Department of Education",7,7,6,0,7,1,7,7,0,0,5,7,0,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,7,7,7,1,7
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,7,"SS (VI-X)",1,"Department of Education",2,2,2,0,2,2,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,1,"PS (I-V)",1,"Department of Education",75,75,49,2,75,10,75,75,0,0,64,75,1,30,11,74,74,75,75,75,75,72,72,73,73,75,75,45,74,55,75,0,75,75,74,62,0,23
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,1,"PS (I-V)",4,"Government Aided",4,4,2,0,0,1,4,4,0,0,3,4,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,0,4,4,4,4,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",4,4,4,0,3,2,4,4,0,0,4,4,0,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,2,3,2,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,1,"PS (I-V)",8,Unrecognized,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,2,"UPS (I-VIII)",1,"Department of Education",15,15,12,0,15,2,15,15,0,0,14,15,0,6,3,15,15,15,15,15,15,15,15,15,15,15,15,12,15,9,15,3,15,15,15,15,1,15
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,2,"UPS (I-VIII)",6,"Other Govt. managed schools",1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",4,4,4,0,3,2,4,4,1,0,4,4,1,2,0,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,4,3,4,3,4,4,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,1,0,2,2,0,0,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,7,"SS (VI-X)",1,"Department of Education",4,3,3,0,4,3,4,4,0,0,3,4,0,3,0,4,4,4,4,4,4,3,3,3,3,4,4,3,4,2,4,4,4,3,4,4,4,4
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,1,"PS (I-V)",1,"Department of Education",3,3,3,0,3,0,3,3,0,0,3,3,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,0,3,3,3,3,0,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,1,"PS (I-V)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,1,"PS (I-V)",8,Unrecognized,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,2,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,1,"PS (I-V)",1,"Department of Education",65,65,44,3,65,5,65,65,0,0,59,65,0,50,21,63,59,65,64,65,65,56,62,63,63,65,65,37,65,50,65,0,65,62,64,50,0,18
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,1,"PS (I-V)",4,"Government Aided",2,2,1,0,0,0,2,2,0,0,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,1,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",6,6,5,0,6,0,6,6,0,0,5,6,0,5,1,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,1,6,6,6,6,0,6
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,2,"UPS (I-VIII)",6,"Other Govt. managed schools",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",2,1,2,0,2,2,2,2,0,0,2,2,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,7,"SS (VI-X)",1,"Department of Education",4,4,3,0,4,3,4,4,0,0,4,4,0,3,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4
