Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,1,"PS (I-V)",1,"Department of Education",32,31,20,1,32,5,32,32,0,0,30,32,0,5,2,32,32,32,32,32,32,30,32,32,32,32,32,14,27,4,32,0,32,32,30,27,0,19
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,1,"PS (I-V)",4,"Government Aided",20,20,12,0,3,4,20,20,0,0,19,20,0,1,2,19,19,20,20,20,20,16,18,18,18,20,20,1,17,2,20,0,20,16,16,10,1,4
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",7,7,6,0,4,5,7,7,1,0,7,7,0,4,1,7,7,7,7,7,7,7,7,7,7,7,7,4,6,2,7,0,7,3,5,4,3,5
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,1,"PS (I-V)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,2,"UPS (I-VIII)",1,"Department of Education",7,7,7,0,7,2,7,7,0,0,7,7,0,0,2,7,7,7,7,7,7,6,5,6,6,7,7,4,7,1,7,1,7,7,6,6,2,7
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,2,"UPS (I-VIII)",4,"Government Aided",3,3,3,0,2,2,3,3,0,0,3,3,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,0,3,3,3,3,2,3
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,2,"UPS (I-VIII)",8,Unrecognized,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",7,7,6,0,7,2,7,7,2,0,7,7,3,3,0,7,7,7,7,7,7,7,7,7,7,7,7,5,7,1,7,2,7,1,7,5,7,7
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,5,"HSS (VI-XII)",1,"Department of Education",8,8,7,0,8,4,8,8,0,0,8,8,1,4,0,7,7,8,8,8,8,6,6,7,7,8,8,3,8,2,8,3,8,8,7,7,8,8
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,1,1,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,1,2,1,2,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,6,"SS (I-X)",90,"Social welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,7,"SS (VI-X)",1,"Department of Education",1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,7,"SS (VI-X)",4,"Government Aided",3,3,2,0,3,0,3,3,0,0,3,3,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,2,2,1,2,3
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Rural,8,"SS (IX-X)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,1,"PS (I-V)",3,"Local body",2,2,1,0,2,0,2,2,2,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,1,"PS (I-V)",4,"Government Aided",10,9,7,0,7,2,10,10,0,0,9,10,0,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,10,1,10,0,10,8,7,4,3,6
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",6,6,5,0,5,2,6,6,0,0,6,6,1,3,0,6,6,6,6,6,6,6,6,6,6,6,6,4,6,1,6,0,6,2,6,6,6,6
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,2,"UPS (I-VIII)",3,"Local body",2,2,2,0,2,0,2,2,2,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,2,"UPS (I-VIII)",4,"Government Aided",8,5,5,0,7,2,8,8,0,0,8,8,0,4,0,8,8,8,8,8,8,6,6,6,6,8,8,2,8,4,8,1,8,6,6,6,4,8
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,5,"HSS (VI-XII)",4,"Government Aided",7,6,7,0,7,4,7,7,0,0,7,7,1,5,1,4,4,6,6,7,7,4,6,7,7,7,7,4,7,3,7,1,7,5,7,7,6,7
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",3,3,2,0,2,1,3,3,0,0,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,0,3,2,2,2,3,3
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,7,"SS (VI-X)",3,"Local body",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332601,ARUPPUKOTTAI,Urban,7,"SS (VI-X)",4,"Government Aided",2,2,1,0,1,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,1,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,1,"PS (I-V)",1,"Department of Education",73,73,43,0,73,14,73,73,0,0,66,73,0,6,5,71,70,73,73,73,73,70,73,73,73,73,73,42,63,14,73,1,73,72,71,64,1,53
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",2,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,1,"PS (I-V)",4,"Government Aided",24,24,11,2,2,6,24,24,0,0,23,24,1,5,6,22,22,24,24,24,24,17,19,19,19,24,24,3,16,6,24,0,24,10,23,23,1,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",8,8,7,0,3,4,8,8,0,0,8,8,0,2,1,8,8,8,8,8,8,8,8,8,8,8,8,6,6,1,8,0,8,3,7,7,5,8
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,1,"PS (I-V)",8,Unrecognized,2,2,2,0,2,2,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,1,2,2,2,2
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,2,"UPS (I-VIII)",1,"Department of Education",9,9,6,0,9,2,9,9,0,0,7,9,0,0,1,9,9,9,9,9,9,9,9,9,9,9,9,4,9,2,9,3,9,9,9,9,3,9
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,2,"UPS (I-VIII)",4,"Government Aided",4,4,2,0,2,2,4,4,0,0,4,4,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,0,3,0,4,0,4,4,4,4,0,3
2019-20,33,Tamilnadu,3326,VIRUDHUNAGAR,332602,VIRUDHUNAGAR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",3,3,3,0,2,1,3,3,0,0,3,3,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,0,3,2,2,2,2,2
