Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,1,"PS (I-V)",1,"Department of Education",59,53,54,1,59,11,59,59,0,0,53,59,2,3,7,57,56,59,59,59,59,56,57,58,58,59,59,18,56,34,59,0,59,59,58,45,0,47
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,0,2,2,2,2,0,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,1,"PS (I-V)",4,"Government Aided",5,4,5,0,1,1,5,5,0,0,5,5,0,1,0,5,5,5,5,5,5,5,3,5,5,5,5,0,5,5,5,0,5,5,5,2,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",9,9,8,0,3,1,9,9,0,0,9,9,1,2,1,9,9,9,9,9,9,8,8,8,8,9,9,7,9,5,9,0,9,9,6,3,2,8
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",19,18,17,0,19,8,19,19,0,0,15,19,0,8,8,19,19,19,19,19,19,16,18,18,18,19,19,6,17,12,19,2,19,19,19,18,1,19
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",7,7,6,0,7,3,7,7,0,0,7,7,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7,5,7,4,7,6,7,7,7,7,6,7
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,7,"SS (VI-X)",1,"Department of Education",7,7,2,0,7,3,7,7,0,0,5,7,0,3,0,6,6,7,7,7,7,5,6,6,6,7,7,3,4,3,7,6,7,7,7,7,7,7
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,7,"SS (VI-X)",5,"Private Unaided (Recognized)",2,2,2,0,1,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,0,2,2
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,1,"PS (I-V)",1,"Department of Education",60,58,55,1,60,23,60,60,0,0,57,60,0,6,6,56,51,60,60,60,60,48,54,57,57,60,60,15,54,10,60,0,60,59,59,44,0,45
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,1,"PS (I-V)",4,"Government Aided",5,5,3,0,2,1,5,5,0,0,3,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0,5,0,5,5,5,3,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",10,10,9,0,9,5,10,10,0,0,10,10,1,3,0,10,10,10,10,10,10,9,9,9,9,10,10,8,9,0,10,2,10,4,10,8,3,9
