ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,16,11,18,7,16,14,12,0,0,0,0,7,10,7,8,13,10,9,18,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,6,10,16,15,30,32,33,0,0,0,0,2,8,3,14,11,28,20,23,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333208,ANDIMADAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,5,4,3,5,9,15,6,0,0,0,0,2,3,3,6,4,12,6,8,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,7,8,6,7,8,12,7,9,0,0,0,0,3,9,8,10,5,9,11,17,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333210,THIURMANUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,11,8,3,10,18,20,12,0,0,0,0,7,5,8,5,9,13,12,9,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,14,9,8,17,26,33,31,25,0,0,0,0,10,9,14,12,13,21,36,28,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,54,37,37,32,47,38,32,36,30,58,0,0,0,0,34,32,25,27,22,17,13,33,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,49,34,24,21,29,23,24,33,28,23,0,0,0,0,19,13,8,9,11,18,10,10,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Rural,4,cat4,"UPS (VI-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,13,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,4,2,3,6,5,3,6,5,7,8,7,12,8,3,3,3,4,5,4,6,15,7,4,5,4
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,1,7,3,3,4,7,6,7,2,5,15,5,5,3,3,8,7,3,6,2,5,9,7,4,3,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333208,ANDIMADAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333210,THIURMANUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,2
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,1,1,1,1,0,0,1,2,1,0,0,1,1,1,0,1,0,1,0,1,1,2,1,0,2
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,1,1,3,1,4,2,3,0,6,3,2,1,0,1,2,3,1,1,1,4,5,3,3,4,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-20,33,Tamilnadu,3332,ARIYALUR,333208,ANDIMADAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3
2019-20,33,Tamilnadu,3332,ARIYALUR,333210,THIURMANUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333207,ARIYALUR,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333208,ANDIMADAM,Rural,5,cat5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333209,JAYANKONDAM,Rural,5,cat5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333201,T.PALUR,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333205,SENDURAI,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0
2019-20,33,Tamilnadu,3332,ARIYALUR,333208,ANDIMADAM,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
