ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3307,VILLUPURAM,330701,MELMALAYANUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,0,1,1,1,2,2,4,0,0,0,0,0,0,2,1,0,3,3,1,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330702,GINGEE,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,6,3,7,7,7,10,11,0,0,0,0,6,9,9,9,8,11,14,15,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330704,OLAKKUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330705,MAILAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,0,2,2,1,4,0,1,0,0,0,0,1,1,0,2,1,4,2,1,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330707,VAANUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,13,7,12,13,19,29,27,0,0,0,0,6,14,10,5,15,31,22,18,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330708,KANAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,4,5,4,5,7,5,6,0,0,0,0,3,4,6,6,4,2,6,5,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330709,VIKARAVANDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,2,1,5,6,4,3,7,0,0,0,0,1,1,4,3,4,5,10,8,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330710,KOLIYANUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,10,6,8,2,10,9,15,0,0,0,0,6,5,7,6,11,6,8,9,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330711,KANDAMANGALAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,7,12,10,5,15,28,20,0,0,0,0,5,4,8,9,19,27,27,22,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330712,MUGAIYUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,6,6,4,6,7,6,10,0,0,0,0,5,6,2,10,5,7,5,8,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330713,THIRUKOILUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,16,27,30,34,27,31,24,33,0,0,0,0,18,21,28,24,26,22,23,19,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330714,THIRUVENNAINALLUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,4,4,5,4,16,14,10,0,0,0,0,2,6,3,10,2,10,8,12,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330715,SANKARAPURAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,7,20,27,24,23,30,19,39,0,0,0,0,15,21,22,25,32,34,38,33,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330716,RISHIVANTHIYAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,6,5,7,8,10,7,10,0,0,0,0,1,5,1,4,5,5,4,8,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330717,KALLAKURICHI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,14,15,10,19,24,22,31,0,0,0,0,6,13,11,17,18,24,25,41,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330719,THIYAGADURGAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,1,1,4,4,9,9,15,0,0,0,0,3,2,3,1,8,15,13,24,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330722,THIRUNAVALUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,2,1,3,3,6,3,2,0,0,0,0,1,3,1,4,7,5,6,6,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330704,OLAKKUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,11,7,14,18,18,26,29,27,0,0,0,0,15,10,11,10,12,20,18,16,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330710,KOLIYANUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,3,6,6,7,11,11,13,0,0,0,0,7,4,12,15,5,14,8,12,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330713,THIRUKOILUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,11,6,12,13,26,20,14,0,0,0,0,4,2,8,12,6,9,15,10,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330717,KALLAKURICHI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,2,3,4,4,8,6,8,0,0,0,0,2,3,5,5,5,7,2,8,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330718,CHINNASALEM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,1,3,3,4,3,13,16,0,0,0,0,1,3,3,4,7,3,6,2,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330724,VILUPPURAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,39,46,45,59,64,69,64,69,0,0,0,0,62,52,35,49,60,60,62,65,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330701,MELMALAYANUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,84,73,39,33,18,17,23,18,15,13,0,0,0,0,22,18,15,17,22,12,9,1,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330702,GINGEE,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330703,VALLAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,132,96,37,31,33,24,20,11,11,5,0,0,0,0,41,39,29,20,28,12,7,4,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330704,OLAKKUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,65,46,32,41,27,29,23,21,9,9,0,0,0,0,31,24,25,20,22,10,6,10,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330705,MAILAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,150,109,44,49,52,42,38,34,22,9,0,0,0,0,44,35,37,35,20,22,9,3,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330706,MARAKKANAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,54,45,30,14,26,10,8,9,4,2,0,0,0,0,13,20,6,11,8,3,0,2,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330707,VAANUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,170,172,59,79,83,68,49,63,28,34,0,0,0,0,78,57,54,50,51,38,28,18,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330708,KANAI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,126,77,49,51,41,41,22,25,13,12,0,0,0,0,39,33,27,22,24,13,10,10,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330710,KOLIYANUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,50,34,15,24,19,19,14,7,8,6,0,0,0,0,15,13,16,17,16,6,4,6,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330712,MUGAIYUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,74,51,41,33,22,11,12,9,11,6,0,0,0,0,26,15,13,12,6,7,5,3,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330713,THIRUKOILUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,30,22,13,25,9,10,8,5,1,1,0,0,0,0,14,6,6,7,10,4,0,2,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330714,THIRUVENNAINALLUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,38,40,18,19,10,16,7,9,0,0,0,0,0,0,17,18,12,10,3,1,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330715,SANKARAPURAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,88,61,50,40,31,19,17,16,8,11,0,0,0,0,33,25,17,14,14,9,4,8,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330717,KALLAKURICHI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,21,17,13,7,10,14,11,10,14,0,0,0,0,0,7,8,9,8,5,5,15,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330721,ULUNDURPET,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,38,18,13,12,13,9,5,3,0,3,0,0,0,0,5,2,6,3,2,6,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330722,THIRUNAVALUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,55,41,39,28,22,17,24,9,10,0,0,0,0,0,12,15,13,11,10,9,4,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330704,OLAKKUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,1,1,1,0,2,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330712,MUGAIYUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,72,175,30,32,14,11,9,11,5,3,0,0,0,0,83,88,72,54,38,27,26,17,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330713,THIRUKOILUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,3,2,10,9,12,12,21,10,0,0,0,0,1,5,3,4,5,4,1,3,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330719,THIYAGADURGAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,7,5,6,3,2,2,0,2,0,0,0,0,0,0,6,4,4,3,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330721,ULUNDURPET,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,7,14,7,4,3,6,3,4,0,0,0,0,0,0,8,6,4,8,5,3,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330717,KALLAKURICHI,Rural,2,cat2,"UPS (I-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,3,1,2,7,8,5,8,0,0,0,0,0,2,1,6,7,4,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330710,KOLIYANUR,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,69,65,45,51,26,16,20,12,11,18,0,0,0,0,24,30,18,12,15,8,12,7,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330714,THIRUVENNAINALLUR,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,18,21,12,6,3,4,0,0,0,0,0,0,0,0,10,2,5,4,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330724,VILUPPURAM,Urban,2,cat2,"UPS (I-VIII)",90,"Social welfare Department",4,OBC,0,0,0,0,3,1,4,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330707,VAANUR,Rural,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330712,MUGAIYUR,Urban,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330722,THIRUNAVALUR,Urban,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,9,8,11,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330702,GINGEE,Rural,4,cat4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0
2019-20,33,Tamilnadu,3307,VILLUPURAM,330707,VAANUR,Rural,4,cat4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
