ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330101,THIRUVALLUR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,5,4,17,37,23,26,29,24,29,17,0,0,0,0,16,24,22,36,36,22,21,14,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330105,POONAMALLEE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,25,31,9,22,18,34,29,37,24,16,0,0,0,0,28,19,23,31,28,24,27,16,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330109,VILLIVAKKAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,18,17,18,21,20,18,18,20,20,24,0,0,0,0,14,20,14,21,26,15,21,13,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330110,PUZHAL,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,62,65,48,59,73,81,74,125,90,62,0,0,0,0,62,61,54,82,82,83,72,69,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330103,KADAMBATHUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,3,3,4,5,1,6,6,0,0,0,0,4,7,4,5,3,6,5,5,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330106,MINJUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,6,10,9,8,11,9,11,0,0,0,0,1,8,8,5,5,11,14,9,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330107,SHOLAVARAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,11,18,20,23,21,24,29,10,0,0,0,0,27,15,22,15,21,19,22,18,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330108,GUMMIDIPOONDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,4,1,0,3,9,4,6,0,0,0,0,1,1,0,2,6,5,1,4,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330111,TIRUTTANI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,1,0,3,3,5,8,7,0,0,0,0,2,3,5,4,3,8,9,8,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330113,PALLIPAT,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,7,7,8,11,11,8,17,0,0,0,0,6,6,9,10,13,17,12,24,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330114,R.K.PET,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,25,20,31,32,41,60,48,66,0,0,0,0,16,27,27,34,32,58,42,60,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330101,THIRUVALLUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,7,8,5,4,5,10,5,0,0,0,0,1,5,5,2,6,7,4,5,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330105,POONAMALLEE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,28,35,37,41,36,50,59,53,0,0,0,0,41,29,45,52,44,49,40,47,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330109,VILLIVAKKAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,4,8,12,17,8,10,14,0,0,0,0,5,3,3,7,15,10,11,7,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330110,PUZHAL,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,18,17,27,22,28,26,15,0,0,0,0,22,11,22,15,19,22,26,18,0,0,0,0
2019-20,33,Tamilnadu,3301,TIRUVALLUR,330101,THIRUVALLUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,2,2,1,3,2,1,1,2,0,0,0,0,4,1,2,0,0,1,3,1,0,0,0,0
