ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Urban,2,cat2,"UPS (I-VIII)",2,"Tribal Welfare Department",4,OBC,0,0,2,2,0,1,2,0,0,1,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,10,5,12,11,16,21,22,32,21,17,0,0,0,0,9,11,16,19,20,25,18,19,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331802,ANNAGRAMMAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331803,PANRUTI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,0,0,16,7,14,15,13,20,23,16,0,0,0,0,4,15,15,15,15,12,15,18,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331806,VIRUDHACHALAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,10,16,14,17,25,28,33,38,43,44,0,0,0,0,16,26,20,26,38,37,44,26,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331813,KUMARATCHI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,6,6,21,28,35,42,35,50,53,27,0,0,0,0,19,28,35,33,34,33,31,27,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,1,0,0,1,1,5,2,0,0,0,0,1,0,0,1,1,3,1,2,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331803,PANRUTI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,15,5,4,9,7,10,10,9,0,0,0,0,15,5,12,6,5,11,9,9,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331804,NEYVELI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,4,3,5,1,2,3,1,0,0,0,0,2,1,2,4,3,6,3,4,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331805,KURINJIPADI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,14,11,13,9,9,1,5,0,0,0,0,2,14,14,14,20,4,4,4,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331806,VIRUDHACHALAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,10,10,25,23,40,20,14,0,0,0,0,13,13,15,22,18,23,25,28,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331807,NALLUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,9,5,3,5,6,5,6,0,0,0,0,3,3,6,6,3,2,1,7,0,0,0,0
2019-20,33,Tamilnadu,3318,CUDDALORE,331808,MANGALORE,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,3,0,5,5,1,3,2,0,0,0,0,2,2,1,4,4,4,5,2,0,0,0,0
