ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,48,58,55,70,71,74,75,89,68,70,0,0,0,0,46,56,67,67,76,65,72,71,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330307,KATTANKOLATHUR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330309,"ST.THOMAS MOUNT(URBAN)",Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,15,8,36,40,44,42,44,42,48,30,0,0,0,0,38,36,45,50,55,46,43,34,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330311,MADURANTAGAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,8,13,5,7,9,6,7,9,6,13,0,0,0,0,10,12,8,10,15,9,6,5,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330302,WALAJABAD,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,9,7,7,10,14,10,15,0,0,0,0,8,10,12,9,10,11,12,9,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330303,UTHIRAMERUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,4,6,2,4,12,9,9,0,0,0,0,3,4,7,8,6,8,5,5,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330305,KUNDRATHUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,1,2,5,4,15,15,11,0,0,0,0,1,3,3,5,7,7,2,14,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330306,THIRUPORUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,2,5,5,3,1,5,3,0,0,0,0,0,3,2,6,4,0,3,2,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330308,THIRUKALUKUNDRAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,16,15,12,20,25,14,16,0,0,0,0,12,12,27,15,16,27,12,18,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330311,MADURANTAGAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,4,4,4,9,9,7,7,0,0,0,0,2,3,5,3,4,12,5,8,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330312,LATHUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,4,7,8,1,8,8,8,0,0,0,0,4,3,2,4,5,3,10,6,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,5,5,11,8,10,11,15,0,0,0,0,1,6,5,9,6,11,11,6,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,54,52,59,77,82,86,92,107,0,0,0,0,39,32,64,48,57,63,67,90,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330302,WALAJABAD,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,2,3,2,4,5,8,9,0,0,0,0,7,1,2,3,5,2,9,9,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330303,UTHIRAMERUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,7,7,8,8,21,19,12,0,0,0,0,2,5,4,7,9,16,7,12,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330307,KATTANKOLATHUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,0,2,0,1,4,1,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330309,"ST.THOMAS MOUNT(URBAN)",Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,57,54,49,59,61,83,53,52,0,0,0,0,60,63,74,71,70,57,74,62,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330311,MADURANTAGAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,19,22,33,26,26,38,22,29,0,0,0,0,20,17,17,27,26,37,26,21,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,6,6,5,7,9,7,5,0,0,0,0,3,5,7,8,3,10,5,4,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,234,180,101,72,77,52,28,24,33,12,0,0,0,0,71,61,34,39,39,13,9,11,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330302,WALAJABAD,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,49,40,23,20,25,18,18,17,12,7,0,0,0,0,12,23,18,14,8,5,10,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330304,SRIPERUMBUDUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,159,136,57,42,58,37,33,24,17,9,0,0,0,0,52,41,49,44,32,22,17,9,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330305,KUNDRATHUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,612,572,244,205,160,174,150,117,92,58,0,0,0,0,195,175,168,144,127,115,119,72,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330306,THIRUPORUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,26,19,23,30,31,28,25,17,11,10,0,0,0,0,19,24,15,17,21,19,15,13,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330307,KATTANKOLATHUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,196,118,210,114,99,96,74,70,55,24,0,0,0,0,186,118,103,89,54,54,38,19,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330308,THIRUKALUKUNDRAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,155,127,74,41,48,45,31,16,3,4,0,0,0,0,49,42,48,30,29,12,6,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330310,ACHARAPAKKAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,76,60,26,32,35,28,18,13,9,4,0,0,0,0,34,24,17,25,12,11,7,1,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330311,MADURANTAGAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,21,17,7,7,7,2,8,4,9,2,0,0,0,0,6,0,3,2,3,2,3,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330313,CHITHAMUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,18,8,6,6,4,6,2,1,2,3,0,0,0,0,8,7,6,5,2,2,0,2,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,204,155,227,147,143,104,72,68,52,40,0,0,0,0,160,144,112,66,53,49,46,41,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,181,119,87,79,86,65,53,54,14,2,0,0,0,0,66,48,50,49,62,23,9,5,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330305,KUNDRATHUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,135,143,79,93,81,74,59,68,57,48,0,0,0,0,100,75,93,78,80,50,65,29,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330306,THIRUPORUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330307,KATTANKOLATHUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,78,67,29,35,34,38,38,53,33,22,0,0,0,0,33,35,32,35,30,33,26,25,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330309,"ST.THOMAS MOUNT(URBAN)",Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,109,93,50,47,50,63,57,41,50,20,0,0,0,0,65,44,42,40,46,20,29,8,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,113,80,36,29,65,48,42,20,13,10,0,0,0,0,33,21,51,54,28,14,7,10,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Urban,2,cat2,"UPS (I-VIII)",90,"Social welfare Department",4,OBC,0,0,1,0,2,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Urban,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,20,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330309,"ST.THOMAS MOUNT(URBAN)",Urban,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,9,6,11,0,0,0,0,0,0,0,0,0,2,10,3,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330303,UTHIRAMERUR,Rural,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330307,KATTANKOLATHUR,Rural,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,1,0,0,0,0,0,1,3,1,5,3,2,0,0,0,0,0,0,0,1,2,1,1,1
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330303,UTHIRAMERUR,Urban,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330305,KUNDRATHUR,Urban,3,cat3,"HSS (I-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330314,"ST.THOMAS MOUNT(RURAL)",Urban,3,cat3,"HSS (I-XII)",4,"Government Aided",1,General,0,0,5,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330301,KANCHEEPURAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,5,15,10,4,9,10,13,10,3,7,10,7,14,10,8,7,13,9,5,7,5,11,10,9,8,8
2019-20,33,Tamilnadu,3303,KANCHEEPURAM,330302,WALAJABAD,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,18,3,7,6,6,9,5,6,1,7,4,6,1,4,5,7,6,7,2,8,3,3,6,6,4,6
