ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3310,ERODE,331016,SATHIYAMANGALAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,0,0,8,21,19,20,12,36,20,13,0,0,0,0,13,16,22,9,14,22,12,9,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331005,CHENNIMALAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,7,5,6,5,7,6,12,0,0,0,0,2,3,6,4,4,11,11,8,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331015,PERUNDURAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,9,6,9,8,3,1,1,0,0,0,0,8,7,10,13,16,13,6,2,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331018,"THUCKANAICKEN PALAYAM",Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,4,3,6,6,2,1,3,0,0,0,0,0,1,0,4,2,4,2,0,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,0,4,2,3,3,3,4,0,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331007,ERODE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,11,24,23,17,27,42,30,29,0,0,0,0,11,13,8,11,11,16,15,11,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331010,KODUMUDI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,2,2,2,2,4,4,4,0,0,0,0,1,2,2,1,4,2,0,3,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,11,14,13,14,11,8,3,22,14,5,0,0,0,0,6,4,10,7,6,19,11,7,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,21,9,9,15,12,19,12,12,8,10,0,0,0,0,8,8,7,2,5,10,4,5,0,0,0,0
2019-20,33,Tamilnadu,3310,ERODE,331003,BHAVANI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,61,58,57,44,30,33,36,12,8,2,0,0,0,0,39,43,26,20,24,11,7,7,0,0,0,0
