ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,9,21,1,5,5,13,9,17,21,11,0,0,0,0,4,5,5,9,3,5,11,5,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,9,7,25,24,14,30,19,31,37,35,0,0,0,0,17,24,23,18,31,20,37,25,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,6,10,7,31,28,37,18,0,0,0,0,7,3,6,10,11,12,9,13,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,59,40,29,22,24,14,22,0,0,0,0,0,0,0,15,18,18,19,14,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,174,110,61,71,58,32,29,19,10,9,0,0,0,0,55,66,28,17,20,10,2,7,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330506,MORAPPUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,83,78,27,77,66,45,47,37,35,26,0,0,0,0,37,37,51,34,26,24,14,18,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330507,PAPPIREDDIPATTI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330508,HARUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,39,27,42,40,44,21,33,20,22,26,0,0,0,0,30,31,18,18,17,13,13,4,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,11,5,10,10,11,10,15,4,3,1,0,0,0,0,4,8,7,6,5,2,2,2,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Rural,2,cat2,"UPS (I-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,1,5,7,10,12,6,8,0,0,0,0,0,0,6,3,3,3,12,5,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,18,16,13,0,0,0,0,0,0,0,0,0,26,15,27,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Rural,4,cat4,"UPS (VI-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,29,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330504,PALACODE,Rural,4,cat4,"UPS (VI-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330505,KARIMANGALAM,Urban,4,cat4,"UPS (VI-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,27,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330504,PALACODE,Rural,4,cat4,"UPS (VI-VIII)",90,"Social welfare Department",4,OBC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Urban,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,0,2,1,1,1,2,6,4,5,2,5,6,7,1,1,2,0,0,4,4,3,3,2,5,5
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,6,3,2,0,3,3,3,4,3,4,7,3,4,0,4,0,1,0,1,2,2,4,1,3,2,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330503,PENNAGARAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,1,0,0,0,0,0,1,0,0,3,1,2,0,1,0,0,0,0,1,1,0,2,1,0,0,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330504,PALACODE,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,6,7,4,3,1,0,3,1,2,1,0,0,2,1,2,6,3,1,1,0,1,2,1,1,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330505,KARIMANGALAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330506,MORAPPUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,3,2,0,1,0,1,1,4,3,1,4,1,1,0,0,2,0,1,0,1,2,1,1,2,1,1
