ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3320,TIRUVARUR,332005,THIRUVARUR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,11,14,6,9,10,4,10,10,10,7,0,0,0,0,10,9,0,9,6,8,6,4,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,5,6,11,12,13,17,15,16,29,23,0,0,0,0,11,11,14,10,8,25,13,13,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,7,4,2,5,6,5,11,0,0,0,0,3,4,4,5,4,6,6,3,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332002,KUDAVASAL,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,19,19,15,20,20,51,33,30,0,0,0,0,30,14,20,24,25,41,28,44,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332003,KORADACHERY,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,8,9,8,12,23,14,16,0,0,0,0,8,3,13,14,6,11,13,7,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332004,NANNILAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,4,0,6,2,10,5,6,0,0,0,0,2,2,2,1,3,4,6,13,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332005,THIRUVARUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,26,29,30,45,44,52,40,43,0,0,0,0,32,37,45,40,47,46,41,47,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,4,2,2,2,5,4,6,0,0,0,0,6,5,7,4,5,3,2,4,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332008,KOTTUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,4,6,6,4,4,4,8,0,0,0,0,4,3,11,8,2,7,7,7,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332009,THIRUTHURAIPOONDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,8,17,16,11,18,17,14,0,0,0,0,5,13,17,14,9,16,17,13,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332002,KUDAVASAL,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,1,2,2,1,15,15,10,0,0,0,0,5,1,4,1,1,1,11,4,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332004,NANNILAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,6,2,6,7,16,11,16,14,0,0,0,0,6,8,8,11,12,14,12,15,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332005,THIRUVARUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,4,4,4,6,5,5,9,0,0,0,0,5,2,5,6,5,8,11,7,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,7,11,12,8,10,11,10,21,0,0,0,0,4,5,7,5,7,15,14,10,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332007,NEEDAMANGALAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,4,6,6,4,9,6,3,0,0,0,0,5,4,9,6,11,6,14,7,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,56,53,32,20,25,21,7,17,7,10,0,0,0,0,9,10,19,7,8,10,7,10,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332003,KORADACHERY,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,27,28,10,18,13,19,30,4,3,14,0,0,0,0,14,13,17,6,16,6,8,18,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332009,THIRUTHURAIPOONDI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,37,29,28,18,26,25,17,15,37,0,0,0,0,0,17,17,17,10,9,7,14,0,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332002,KUDAVASAL,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,94,78,35,39,36,32,31,0,0,0,0,0,0,0,37,32,28,43,33,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332005,THIRUVARUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,33,31,28,24,42,25,17,12,11,0,0,0,0,0,27,21,23,21,20,14,9,0,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,81,86,39,35,35,46,38,19,28,24,0,0,0,0,41,34,37,39,34,15,14,9,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,54,38,33,41,30,29,25,28,27,19,0,0,0,0,21,18,21,18,23,33,16,23,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332002,KUDAVASAL,Rural,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,7,18,8,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332009,THIRUTHURAIPOONDI,Rural,4,cat4,"UPS (VI-VIII)",4,"Government Aided",4,OBC,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332006,MANNARGUDI,Rural,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
