ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3313,DINDIGUL,331315,"DINDIGUL -URBAN",Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,62,56,19,12,14,14,12,16,6,10,0,0,0,0,22,13,14,15,7,8,7,8,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331316,"PALANI - URBAN",Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,10,5,18,12,8,19,25,36,29,34,0,0,0,0,14,19,17,17,12,13,16,19,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,25,48,37,37,48,57,64,53,0,0,0,0,39,43,35,34,38,45,57,52,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331303,"DINDIGUL - RURAL",Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,17,13,14,15,17,24,26,20,0,0,0,0,13,26,16,23,25,26,27,37,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331304,GUJILIAMPARAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,6,3,2,2,6,9,4,0,0,0,0,1,7,3,3,2,3,5,8,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331306,NATHAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,25,23,27,32,27,30,31,33,0,0,0,0,20,24,23,30,33,34,26,30,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331307,NILAKOTTAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,13,8,14,21,17,17,15,18,0,0,0,0,30,36,25,26,32,67,69,56,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331308,ODDANCHATHRAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,2,4,3,4,4,3,5,0,0,0,0,5,5,2,2,5,6,4,9,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331309,"PALANI - RURAL",Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,1,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331310,REDDIYARCHATRAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,12,16,15,15,14,29,28,27,0,0,0,0,12,11,11,16,15,18,16,25,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331311,SANARPATTY,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,32,43,34,42,46,51,54,39,0,0,0,0,97,84,101,101,96,92,97,110,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331312,THOPPAMPATTY,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,1,4,1,6,12,12,10,0,0,0,0,3,1,1,8,7,10,7,5,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331314,VEDASANDUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,3,8,4,4,13,12,7,0,0,0,0,7,10,6,5,10,9,6,6,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331302,BATLAGUNDU,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,2,1,0,2,0,1,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331304,GUJILIAMPARAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,9,18,16,18,15,20,24,0,0,0,0,10,11,14,14,11,21,13,22,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331305,KODAIKANAL,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,10,11,13,8,15,11,15,0,0,0,0,9,9,10,10,11,22,12,12,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331307,NILAKOTTAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,12,13,15,20,26,25,57,30,0,0,0,0,17,21,13,22,25,33,20,32,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331308,ODDANCHATHRAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,14,12,8,14,30,20,27,0,0,0,0,13,9,17,11,16,7,8,5,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331310,REDDIYARCHATRAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,0,3,3,2,3,7,4,0,0,0,0,1,4,1,3,2,7,6,4,0,0,0,0
2019-20,33,Tamilnadu,3313,DINDIGUL,331315,"DINDIGUL -URBAN",Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,67,68,102,83,109,108,104,101,0,0,0,0,296,297,333,330,336,357,327,331,0,0,0,0
