Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,1,"PS (I-V)",1,"Department of Education",37,37,28,0,37,5,37,37,0,0,26,37,0,19,5,36,36,37,37,37,37,36,37,37,37,37,37,22,37,14,37,0,37,37,37,22,0,25
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",6,6,3,0,6,2,6,6,0,0,4,6,0,2,2,6,6,6,6,6,6,6,6,6,6,6,6,2,6,0,6,0,6,6,6,6,0,4
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,1,"PS (I-V)",4,"Government Aided",12,11,7,1,4,4,12,12,0,0,10,12,0,4,4,10,9,11,11,12,12,8,9,10,10,12,12,4,11,0,12,0,12,8,11,6,0,1
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",7,6,6,0,3,4,7,7,1,0,7,7,1,5,1,7,7,7,7,7,7,7,7,7,7,7,7,1,6,3,7,1,7,1,7,6,4,6
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,1,"PS (I-V)",90,"Social welfare Department",3,3,3,0,3,1,3,3,0,0,2,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,0,3,3,3,2,0,2
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,2,"UPS (I-VIII)",1,"Department of Education",7,7,7,0,7,4,7,7,0,0,7,7,0,3,2,7,7,7,7,7,7,7,7,7,7,7,7,2,7,0,7,4,7,7,7,7,0,7
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,2,"UPS (I-VIII)",4,"Government Aided",5,5,4,0,2,1,5,5,0,0,5,5,0,2,2,5,5,4,4,5,5,5,4,5,5,5,5,1,5,2,5,0,5,4,5,5,1,3
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",3,3,3,0,2,1,3,3,0,0,3,3,0,1,1,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,3,0,3,0,3,2,3,3
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",6,6,6,0,6,4,6,6,1,0,6,6,2,3,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,1,6,2,4,2,6,6
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,3,"HSS (I-XII)",92,"Kendriya Vidyalaya / Central School",1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,5,"HSS (VI-XII)",1,"Department of Education",5,5,5,0,5,3,5,5,0,0,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,5,4,5,5,5,5,5,5
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,5,"HSS (VI-XII)",2,"Tribal Welfare Department",2,2,1,0,2,1,2,2,1,0,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,5,"HSS (VI-XII)",4,"Government Aided",4,4,4,0,3,2,4,4,1,0,4,4,0,3,4,2,2,4,4,4,4,2,3,3,3,4,4,1,4,3,4,3,4,3,3,3,3,3
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,0,2,2,2,2
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,7,"SS (VI-X)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Rural,7,"SS (VI-X)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3313,DINDIGUL,331301,ATHOOR,Urban,1,"PS (I-V)",1,"Department of Education",10,10,8,0,10,1,10,10,0,0,6,10,0,6,0,9,9,10,10,10,10,9,10,10,10,10,10,2,9,2,10,0,10,10,10,8,0,8
