Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,1,"PS (I-V)",3,"Local body",4,4,4,0,4,0,4,4,1,0,3,4,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,0,4,4,4,2,0,3
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,1,"PS (I-V)",4,"Government Aided",29,29,29,0,17,7,29,29,0,0,26,29,0,7,5,27,27,26,26,29,29,26,25,28,28,29,29,16,28,5,29,0,29,17,29,18,8,7
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",46,46,45,2,32,7,46,46,1,0,39,46,3,12,2,46,46,46,46,46,46,41,39,41,41,46,46,33,42,8,46,1,46,3,40,26,25,33
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,1,"PS (I-V)",8,Unrecognized,2,2,2,0,1,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,1,1,2
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,2,"UPS (I-VIII)",3,"Local body",6,6,6,0,6,4,6,6,1,0,4,6,0,1,2,6,6,5,5,6,6,5,5,5,5,6,6,4,6,2,6,1,6,6,6,5,0,6
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,2,"UPS (I-VIII)",4,"Government Aided",13,13,13,0,7,3,13,13,0,0,11,13,0,4,2,13,13,13,13,13,13,11,10,11,11,13,13,7,13,2,13,0,13,9,13,11,7,8
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",2,2,2,0,2,0,2,2,0,0,2,2,1,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,1,2
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,3,"HSS (I-XII)",4,"Government Aided",3,3,2,0,2,0,3,3,0,0,3,3,0,1,0,2,2,3,3,3,3,2,3,3,3,3,3,2,3,1,3,1,3,1,3,2,2,2
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",13,13,13,0,11,4,13,13,0,0,13,13,2,4,1,13,13,13,13,13,13,13,13,13,13,13,13,13,12,3,13,10,13,9,12,10,12,13
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,2,2,2,0,0,1,2,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2
