Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",1,"Department of Education",51,51,37,3,51,15,51,51,0,0,34,51,0,20,7,50,48,50,50,51,51,45,45,48,48,51,51,28,47,27,51,0,51,45,49,42,0,40
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",6,6,5,0,6,1,6,6,0,0,5,6,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,2,5,4,6,0,6,6,6,5,1,5
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",3,"Local body",3,3,3,0,3,0,3,3,0,0,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,3,0,3,2,3,2,0,1
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",4,"Government Aided",5,5,5,1,3,1,5,5,0,0,5,5,0,2,0,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,0,5,3,5,5,1,2
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",18,18,17,0,10,4,18,18,1,0,17,18,0,3,0,18,18,18,18,18,18,17,17,18,18,18,18,13,14,3,18,1,18,4,10,5,10,16
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,1,"PS (I-V)",8,Unrecognized,4,4,4,0,1,1,4,4,0,0,3,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4,0,4,1,2,1,3,3
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,2,"UPS (I-VIII)",1,"Department of Education",29,29,25,1,29,13,29,29,1,0,26,29,0,9,5,27,25,29,29,29,29,26,29,29,29,29,29,24,27,21,29,9,29,29,29,29,1,29
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,0,0,3,3,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,1,3,2,3,3
2019-20,33,Tamilnadu,3318,CUDDALORE,331801,CUDDALORE,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",11,11,11,0,10,6,11,11,1,0,11,11,6,8,3,11,11,11,11,11,11,9,8,9,9,11,11,11,11,3,11,3,11,3,10,7,11,10
