Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,1,"PS (I-V)",1,"Department of Education",89,89,66,4,89,28,89,89,0,0,86,89,0,24,20,82,81,87,86,89,89,76,84,86,86,89,89,31,88,52,89,1,89,71,82,51,0,66
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,1,"PS (I-V)",3,"Local body",5,5,4,0,5,0,5,5,0,0,2,5,0,2,0,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,0,5,4,5,3,0,4
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",13,13,13,0,12,4,13,13,0,0,13,13,0,2,0,13,13,13,13,13,13,13,12,13,13,13,13,12,13,4,13,0,13,3,13,8,10,13
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,1,"PS (I-V)",8,Unrecognized,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,"UPS (I-VIII)",1,"Department of Education",28,28,24,0,28,11,28,28,0,0,27,28,0,11,7,28,28,28,28,28,28,27,28,28,28,28,28,17,28,16,28,6,28,27,28,26,0,28
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,"UPS (I-VIII)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,"UPS (I-VIII)",3,"Local body",2,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",8,8,8,0,8,3,8,8,1,0,8,8,3,5,3,7,7,8,8,8,8,7,7,7,7,8,8,8,8,4,8,3,8,2,8,5,8,8
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,3,"HSS (I-XII)",90,"Social welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,3,"HSS (I-XII)",92,"Kendriya Vidyalaya / Central School",1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,4,"UPS (VI-VIII)",4,"Government Aided",1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,5,"HSS (VI-XII)",1,"Department of Education",10,10,9,0,10,7,10,10,1,0,10,10,0,6,4,10,10,9,9,10,10,10,9,10,10,10,10,9,10,9,10,6,10,7,10,10,9,10
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",7,7,7,0,7,3,7,7,0,0,7,7,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,3,7,1,7,2,6,3,5,6
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,7,"SS (VI-X)",1,"Department of Education",11,11,1,0,11,9,11,11,0,0,11,11,0,6,2,10,10,11,11,11,11,10,8,11,11,11,11,8,11,7,11,7,11,10,10,10,11,11
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Rural,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,1,"PS (I-V)",3,"Local body",2,2,1,0,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,1,2,2,0,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,1,"PS (I-V)",4,"Government Aided",1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",12,12,9,0,5,3,12,12,0,0,11,12,1,7,0,12,12,12,12,12,12,12,11,12,12,12,12,12,12,4,12,0,12,2,10,7,7,10
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,1,"PS (I-V)",90,"Social welfare Department",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,2,"UPS (I-VIII)",3,"Local body",4,4,4,0,4,1,4,4,0,0,4,4,0,2,0,4,4,4,4,4,4,3,2,3,3,4,4,4,4,3,4,0,4,4,4,4,1,4
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",8,8,8,0,7,2,8,8,0,0,8,8,5,5,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,4,8,3,8,4,8,8
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,2,2,2,1,0,2,2,0,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,1,0,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,7,"SS (VI-X)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330501,DHARMAPURI,Urban,7,"SS (VI-X)",3,"Local body",1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,1,"PS (I-V)",1,"Department of Education",112,111,93,2,112,32,112,112,0,0,99,112,0,58,28,111,110,111,111,112,112,107,107,107,107,112,112,31,106,50,112,0,112,98,109,72,3,81
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,1,"PS (I-V)",4,"Government Aided",3,3,3,0,2,2,3,3,0,0,3,3,0,2,3,2,2,2,2,3,3,2,2,3,3,3,3,1,3,3,3,0,3,1,3,3,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",20,20,20,0,13,11,20,20,2,0,19,20,3,11,3,20,20,20,20,20,20,19,18,19,19,20,20,14,17,4,20,2,20,8,17,9,12,19
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,2,"UPS (I-VIII)",1,"Department of Education",41,41,35,0,41,19,41,41,0,0,37,41,0,24,12,41,41,41,41,41,41,38,38,39,39,41,41,24,41,13,41,6,41,40,39,37,4,41
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",7,7,7,0,6,4,7,7,1,0,7,7,3,4,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,4,7,3,7,4,7,7
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,5,"HSS (VI-XII)",1,"Department of Education",13,12,12,0,13,9,13,13,0,0,12,13,0,6,5,12,12,12,12,13,13,11,10,12,12,13,13,7,13,5,13,5,13,10,13,13,12,13
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,1,0,2,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,1,1,1,2,2
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,7,"SS (VI-X)",1,"Department of Education",21,20,8,0,21,10,21,21,0,0,15,21,0,15,5,19,18,21,21,21,21,17,17,21,21,21,21,19,20,10,21,15,21,19,21,21,20,21
2019-20,33,Tamilnadu,3305,DHARMAPURI,330502,NALLAMPALLI,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
