Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,1,"PS (I-V)",1,"Department of Education",45,45,38,0,45,9,45,45,0,0,42,45,0,16,3,45,45,45,45,45,45,45,45,45,45,45,45,39,45,32,45,0,45,45,43,36,0,18
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,1,"PS (I-V)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",5,5,4,0,3,0,5,5,0,0,4,5,0,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1,5,0,5,4,4,5
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,2,"UPS (I-VIII)",1,"Department of Education",19,19,14,0,19,4,19,19,0,0,17,19,0,8,7,18,18,19,19,19,19,18,19,19,19,19,19,19,19,12,19,9,19,19,19,19,0,19
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,2,"UPS (I-VIII)",6,"Other Govt. managed schools",1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,5,"HSS (VI-XII)",1,"Department of Education",6,6,3,0,6,2,6,6,0,0,6,6,1,3,0,6,5,6,6,6,6,6,6,6,6,6,6,4,6,3,6,4,6,6,6,6,6,6
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,2,2,2
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,7,"SS (VI-X)",1,"Department of Education",4,4,3,0,4,4,4,4,0,0,4,4,0,3,0,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,1,"PS (I-V)",1,"Department of Education",10,10,6,0,10,0,10,10,1,0,9,10,0,5,0,10,10,10,10,10,10,9,10,10,10,10,10,9,10,7,10,0,10,10,10,8,0,6
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,1,"PS (I-V)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,2,"UPS (I-VIII)",1,"Department of Education",3,3,2,0,3,2,3,3,0,0,3,3,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,3
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,2,"UPS (I-VIII)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,2,2,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",3,3,3,0,3,0,3,3,0,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,1,3,3
2019-20,33,Tamilnadu,3310,ERODE,331001,AMMAPETTAI-ERODE,Urban,7,"SS (VI-X)",1,"Department of Education",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,1,"PS (I-V)",1,"Department of Education",45,44,32,0,45,7,45,45,0,0,39,45,0,13,7,45,45,45,45,45,45,45,45,45,45,45,45,32,43,13,45,0,45,38,45,44,0,37
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",5,5,4,0,5,2,5,5,0,0,3,5,0,3,0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,5,1,5,3,5,5,0,4
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,1,"PS (I-V)",4,"Government Aided",2,2,2,0,0,0,2,2,0,0,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",3,3,3,0,1,1,3,3,0,0,3,3,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,0,3,1,3,3,2,2
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,1,"PS (I-V)",8,Unrecognized,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",33,33,15,0,33,10,33,33,0,0,27,33,1,14,7,33,32,33,33,33,33,31,30,32,32,33,33,20,33,8,33,6,33,30,32,31,0,33
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,2,"UPS (I-VIII)",2,"Tribal Welfare Department",5,5,5,0,5,1,5,5,2,0,4,5,0,1,1,5,5,5,5,5,5,3,4,4,4,5,5,4,5,0,5,2,5,5,5,4,0,5
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,4,"UPS (VI-VIII)",6,"Other Govt. managed schools",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",4,4,4,0,4,2,4,4,0,0,3,4,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,1,4,4,4,4,3,4
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,2,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,0,2,2,2,2
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",4,4,4,0,4,3,4,4,0,0,4,4,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,1,4,2,2,1,4,4
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,6,"SS (I-X)",8,Unrecognized,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,7,"SS (VI-X)",1,"Department of Education",5,3,2,0,5,1,5,5,0,0,3,5,0,3,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,5,4,5,4,4,4,4,5
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,1,"PS (I-V)",1,"Department of Education",6,6,5,0,6,2,6,6,0,0,6,6,0,2,1,6,6,6,6,6,6,6,6,6,6,6,6,5,6,3,6,0,6,4,6,5,0,6
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,1,"PS (I-V)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",5,5,5,0,3,0,5,5,0,0,5,5,0,4,0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,1,5,0,5,1,5,2,4,5
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,2,"UPS (I-VIII)",1,"Department of Education",2,2,1,0,2,0,2,2,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3310,ERODE,331002,ANTHIYUR,Urban,5,"HSS (VI-XII)",1,"Department of Education",3,3,3,0,3,0,3,3,0,0,1,3,0,1,1,2,2,2,2,3,3,2,2,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3
