Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3316,PERAMBALUR,331602,VEPPUR,Urban,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,1,"PS (I-V)",1,"Department of Education",43,43,39,0,43,11,43,43,0,0,34,43,0,3,9,41,40,42,41,43,43,32,31,35,35,43,43,21,34,5,43,0,43,37,40,36,1,33
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",6,6,5,0,6,2,6,6,1,0,3,6,0,1,1,6,4,6,6,6,6,3,4,4,4,6,6,3,0,0,6,0,6,3,5,4,0,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,1,"PS (I-V)",4,"Government Aided",12,10,6,0,3,5,12,12,0,0,12,12,0,4,2,12,12,12,12,12,12,12,11,12,12,12,12,7,10,2,12,0,12,8,9,8,0,5
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",8,8,6,0,4,1,8,8,0,0,8,8,2,3,0,7,7,8,8,8,8,7,8,8,8,8,8,6,7,1,8,0,8,1,8,6,4,7
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,2,"UPS (I-VIII)",1,"Department of Education",12,11,11,0,12,4,12,12,0,0,11,12,0,4,5,11,11,12,12,12,12,10,11,11,11,12,12,6,10,1,12,3,12,12,11,8,2,12
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,2,"UPS (I-VIII)",4,"Government Aided",5,5,5,0,4,1,5,5,1,0,5,5,0,1,3,5,5,5,5,5,5,4,4,4,4,5,5,3,4,2,5,0,5,4,4,4,0,4
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,0,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,2,0,2,1,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,5,"HSS (VI-XII)",1,"Department of Education",10,10,10,0,10,8,10,10,0,0,10,10,1,4,3,10,9,10,10,10,10,8,10,10,10,10,10,5,8,2,10,9,10,10,10,10,10,10
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,1,2,2,0,0,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,0,3,3,0,0,3,3,1,2,0,3,3,3,3,3,3,2,2,2,2,3,3,3,3,1,3,0,3,2,2,0,2,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",5,5,3,0,3,1,5,5,0,0,5,5,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,1,5,4,5,3,3,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,7,"SS (VI-X)",1,"Department of Education",8,6,6,0,8,3,8,8,0,0,4,8,0,4,2,8,8,8,8,8,8,7,7,8,8,8,8,3,8,0,8,7,8,6,8,6,8,8
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",2,2,1,0,2,1,2,2,0,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Urban,1,"PS (I-V)",1,"Department of Education",6,6,4,0,6,0,6,6,0,0,5,6,0,1,3,6,6,6,6,6,6,6,6,6,6,6,6,2,6,0,6,0,6,5,6,3,0,4
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Urban,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331603,VEPPANTHATTAI,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,1,"PS (I-V)",1,"Department of Education",29,28,25,0,29,9,29,29,0,0,23,29,1,8,13,29,29,29,29,29,29,28,27,28,28,29,29,22,26,12,29,1,29,28,26,23,0,23
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",10,10,9,1,10,0,10,10,0,0,8,10,0,2,2,9,9,10,10,10,10,9,8,9,9,10,10,5,6,0,10,0,10,10,10,8,0,10
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,1,"PS (I-V)",4,"Government Aided",5,5,5,0,3,2,5,5,0,0,5,5,0,3,2,5,5,5,5,5,5,5,5,5,5,5,5,2,4,3,5,0,5,2,5,4,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",10,10,10,0,6,2,10,10,0,0,9,10,1,2,1,10,10,10,10,10,10,8,8,8,8,10,10,9,9,2,10,0,10,3,9,8,8,9
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",9,9,9,0,9,3,9,9,0,0,8,9,0,0,3,8,8,9,9,9,9,8,9,9,9,9,9,6,9,0,9,0,9,9,8,8,1,9
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,2,0,3,3,3,3,0,0,3,3,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,0,2,1,3,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",7,6,7,0,7,6,7,7,0,0,6,7,0,4,3,7,6,7,7,7,7,6,6,6,6,7,7,4,7,2,7,6,7,7,7,6,7,7
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,7,"SS (VI-X)",1,"Department of Education",6,5,5,0,6,2,6,6,0,0,4,6,0,1,0,6,6,6,6,6,6,5,4,5,5,6,6,3,4,1,6,4,6,6,6,6,5,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",4,4,3,0,4,0,4,4,0,0,3,4,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,0,3,1,4,1,4,3,4,4,4,4
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,1,"PS (I-V)",1,"Department of Education",7,7,7,1,7,0,7,7,0,0,7,7,1,4,5,7,7,7,7,7,7,6,6,6,6,7,7,4,7,4,7,0,7,6,7,7,1,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,1,"PS (I-V)",4,"Government Aided",3,2,3,0,2,2,3,3,0,0,3,3,0,2,0,3,3,3,3,3,3,1,1,1,1,3,3,1,2,1,3,0,3,3,3,3,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",8,8,6,0,5,1,8,8,0,0,8,8,0,2,0,8,8,8,8,8,8,7,7,7,7,8,8,5,8,1,8,0,8,0,8,3,7,8
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,2,"UPS (I-VIII)",4,"Government Aided",1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",8,8,8,0,8,3,8,8,3,0,8,8,3,4,0,7,7,7,7,8,8,8,7,8,8,8,8,7,8,4,8,0,8,5,8,5,7,8
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,3,"HSS (I-XII)",92,"Kendriya Vidyalaya / Central School",1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,0,2,0,2,2,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0,2,2,2,2,2,2,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,5,"HSS (VI-XII)",4,"Government Aided",3,3,3,0,2,1,3,3,0,0,3,3,1,2,1,2,2,3,3,3,3,2,3,3,3,3,3,2,3,0,3,1,3,3,3,3,3,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,0,0,3,3,1,1,1,2,2,3,3,3,3,2,1,2,2,3,3,2,3,1,3,1,3,2,3,1,3,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",5,5,5,0,4,3,5,5,0,0,5,5,0,1,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,0,5,1,5,2,5,4,5,5
2019-20,33,Tamilnadu,3316,PERAMBALUR,331604,PERAMBALUR,Urban,7,"SS (VI-X)",1,"Department of Education",1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,1,"PS (I-V)",1,"Department of Education",44,42,38,2,44,5,44,44,0,0,40,44,1,4,6,43,42,44,44,44,44,40,42,43,43,44,44,13,40,4,44,0,44,40,43,17,0,37
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",8,7,7,0,8,3,8,8,0,0,6,8,0,0,1,8,8,8,8,8,8,7,7,7,7,8,8,1,7,0,8,0,8,8,8,5,0,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,1,"PS (I-V)",4,"Government Aided",4,4,3,0,0,1,4,4,0,0,3,4,0,1,2,4,4,4,4,4,4,3,3,3,3,4,4,2,4,1,4,0,4,1,4,3,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",6,6,6,0,5,4,6,6,0,0,6,6,0,3,0,6,6,6,6,6,6,6,6,6,6,6,6,5,6,2,6,0,6,2,6,2,3,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",20,19,18,0,20,6,20,20,0,0,17,20,1,5,8,20,20,20,20,20,20,18,19,19,19,20,20,11,20,6,20,4,20,20,17,14,0,20
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,2,"UPS (I-VIII)",4,"Government Aided",2,2,1,0,0,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,1,2,0,2,0,2,2,2,2,0,0
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,3,"HSS (I-XII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,2,3,3,0,0,3,3,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,0,0,3,3
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,4,"UPS (VI-VIII)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",6,5,6,0,6,3,6,6,0,0,6,6,0,2,0,6,6,6,5,6,6,5,5,5,5,6,6,2,6,1,6,3,6,6,4,4,5,6
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",2,2,1,0,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0,2,0,2,1,2,1,1,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,0,2,0,1,0,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,7,"SS (VI-X)",1,"Department of Education",11,11,7,0,11,6,11,11,0,0,10,11,0,4,4,11,11,11,11,11,11,10,7,10,10,11,11,4,10,3,11,8,11,11,10,9,9,11
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",2,2,1,0,2,1,2,2,0,0,1,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,1,1,2,2
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Rural,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1
2019-20,33,Tamilnadu,3316,PERAMBALUR,331606,ALATHUR,Urban,2,"UPS (I-VIII)",6,"Other Govt. managed schools",1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
