Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Rural,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Rural,6,"SS (I-X)",101,"Other Central Govt. Schools",1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Rural,7,"SS (VI-X)",1,"Department of Education",3,3,1,0,3,2,3,3,0,0,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,1,"PS (I-V)",3,"Local body",6,6,5,1,6,2,6,6,0,0,5,6,0,1,1,5,5,6,6,6,6,4,4,5,5,6,6,3,4,2,6,0,6,4,5,3,0,3
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,1,"PS (I-V)",4,"Government Aided",4,4,4,0,0,0,4,4,0,0,4,4,0,1,1,4,4,4,4,4,4,3,3,3,3,4,4,2,4,0,4,0,4,2,2,2,1,2
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",13,13,13,0,10,2,13,13,0,0,12,13,1,4,1,13,13,13,13,13,13,11,10,11,11,13,13,12,12,3,13,0,13,1,11,5,7,11
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,2,"UPS (I-VIII)",3,"Local body",4,3,4,1,4,1,4,4,0,0,1,4,0,0,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,4,0,4,3,3,2,0,4
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,2,"UPS (I-VIII)",4,"Government Aided",2,1,2,0,0,0,2,2,0,0,1,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,2,"UPS (I-VIII)",8,Unrecognized,2,2,1,0,0,0,2,2,0,0,1,2,0,0,0,2,2,2,2,2,2,1,1,1,1,2,2,0,1,0,2,0,2,0,1,1,0,0
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",5,5,5,0,5,3,5,5,0,0,5,5,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,3,5,5,5,4
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",4,4,4,0,4,3,4,4,0,0,4,4,0,3,1,2,2,2,2,4,4,2,2,4,4,4,4,2,4,2,4,2,4,4,4,4,4,4
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,1,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,6,"SS (I-X)",95,"Railway School",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330401,ARAKKONAM,Urban,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,1,"PS (I-V)",1,"Department of Education",59,58,45,2,59,23,59,59,1,0,44,59,0,9,5,54,52,59,59,59,59,43,52,52,52,59,59,18,56,22,59,0,59,43,56,32,3,48
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",7,7,1,1,7,2,7,7,0,0,5,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,7,3,7,0,7,6,7,3,0,4
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,1,"PS (I-V)",4,"Government Aided",4,4,3,0,0,1,4,4,0,0,3,4,0,0,0,3,3,3,3,4,4,2,2,2,2,4,4,1,4,0,4,0,4,2,3,1,0,0
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",10,10,9,0,6,6,10,10,0,0,9,10,0,3,0,10,10,10,10,10,10,9,9,9,9,10,10,7,9,2,10,0,10,3,8,1,2,10
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,2,"UPS (I-VIII)",1,"Department of Education",20,20,18,0,20,10,20,20,0,0,15,20,0,5,2,18,18,20,20,20,20,15,17,17,17,20,20,7,19,13,20,1,20,19,20,19,1,20
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,4,3,0,2,3,4,4,0,0,4,4,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,2,3,0,0,4
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,0,0,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,3,2,3,3,3,3
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,5,"HSS (VI-XII)",1,"Department of Education",8,8,7,0,8,6,8,8,0,0,7,8,0,5,1,8,8,8,7,8,8,7,6,7,7,8,8,4,7,5,8,3,8,7,8,8,7,8
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,7,"SS (VI-X)",1,"Department of Education",15,15,11,0,15,8,15,15,0,0,11,15,0,12,0,14,14,15,15,15,15,13,14,14,14,15,15,8,15,6,15,8,15,14,15,15,14,15
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Rural,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,1,"PS (I-V)",1,"Department of Education",5,5,5,0,5,3,5,5,0,0,4,5,0,0,1,5,5,5,5,5,5,4,4,4,4,5,5,1,4,1,5,0,5,3,5,2,0,5
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",3,3,3,0,2,2,3,3,0,0,3,3,0,0,0,3,3,3,3,3,3,2,2,2,2,3,3,2,3,2,3,0,3,1,3,0,0,3
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,1,"PS (I-V)",8,Unrecognized,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330402,NEMILI,Urban,5,"HSS (VI-XII)",1,"Department of Education",4,4,4,0,4,2,4,4,0,0,3,4,0,3,2,2,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,1,"PS (I-V)",1,"Department of Education",89,89,54,2,89,38,89,89,0,0,71,89,0,8,12,74,72,88,88,89,89,76,86,87,87,89,89,49,87,58,89,0,89,69,86,63,2,76
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",10,10,1,0,10,4,10,10,0,0,8,10,0,2,1,10,10,10,10,10,10,9,9,9,9,10,10,8,9,5,10,0,10,8,10,10,0,5
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,1,"PS (I-V)",4,"Government Aided",8,8,5,1,1,4,8,8,0,0,8,8,0,2,1,6,6,8,8,8,8,5,6,6,6,8,8,2,7,4,8,0,8,6,8,7,0,2
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",8,8,8,1,8,4,8,8,0,0,8,8,1,3,0,8,8,8,8,8,8,6,5,6,6,8,8,6,7,2,8,0,8,0,7,2,6,7
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,2,"UPS (I-VIII)",1,"Department of Education",18,18,12,0,18,13,18,18,0,0,15,18,0,2,2,18,18,18,18,18,18,17,17,17,17,18,18,13,17,11,18,1,18,18,18,17,1,18
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,2,"UPS (I-VIII)",4,"Government Aided",2,2,1,0,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,0,2,2,0,2
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",4,4,4,0,4,1,4,4,0,0,4,4,0,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,1,4,1,2,1,2,4
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,5,"HSS (VI-XII)",1,"Department of Education",8,8,7,0,8,6,8,8,0,0,8,8,0,6,2,5,5,5,5,8,8,5,5,8,8,8,8,7,7,7,8,4,8,7,8,8,7,8
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",4,4,3,0,4,3,4,4,0,0,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,4,2,4,4,4,4
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,7,"SS (VI-X)",1,"Department of Education",10,10,9,0,10,7,10,10,0,0,9,10,0,9,3,10,9,10,10,10,10,10,10,10,10,10,10,8,10,7,10,8,10,9,10,10,9,10
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Rural,7,"SS (VI-X)",4,"Government Aided",3,3,3,0,3,2,3,3,0,0,3,3,1,1,0,3,3,3,3,3,3,3,2,3,3,3,3,0,3,2,3,1,3,2,3,3,3,3
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Urban,1,"PS (I-V)",1,"Department of Education",3,3,2,0,3,0,3,3,0,0,2,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,2,2,1,3
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,1,0,2,2,2,2,0,0,1,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330403,KAVERIPAKKAM,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,1,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,1,"PS (I-V)",1,"Department of Education",79,79,68,5,79,19,79,79,0,0,62,79,0,8,15,75,74,78,78,79,79,68,63,73,73,79,79,47,75,43,79,3,79,58,76,57,0,41
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",6,6,1,0,6,0,6,6,0,0,6,6,0,0,2,6,6,6,6,6,6,5,4,5,5,6,6,5,6,3,6,0,6,3,5,5,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,1,"PS (I-V)",4,"Government Aided",12,12,4,0,4,2,12,12,0,0,9,12,0,2,2,11,11,11,11,12,12,4,3,4,4,12,12,6,10,2,12,0,12,1,12,9,1,2
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",10,10,10,0,5,4,10,10,0,0,10,10,0,4,0,10,10,9,9,10,10,10,9,10,10,10,10,5,7,1,10,0,10,2,8,5,7,9
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,2,"UPS (I-VIII)",1,"Department of Education",24,24,19,0,24,14,24,24,0,0,19,24,0,3,3,22,21,24,24,24,24,16,19,19,19,24,24,16,21,11,24,4,24,19,23,23,6,24
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,2,"UPS (I-VIII)",4,"Government Aided",7,7,7,0,2,2,7,7,0,0,5,7,0,1,1,7,7,7,7,7,7,5,5,6,6,7,7,2,7,3,7,0,7,4,7,6,2,5
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",3,3,3,0,3,2,3,3,1,0,2,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,0,3,2,3,2,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",4,4,2,0,4,0,4,4,1,0,4,4,4,4,0,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,1,4,2,4,3,4,4
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,5,"HSS (VI-XII)",1,"Department of Education",8,8,7,0,8,2,8,8,0,0,6,8,1,5,2,7,7,7,7,8,8,7,7,8,8,8,8,6,8,4,8,5,8,8,8,8,8,8
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",3,3,2,0,2,1,3,3,0,0,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,1,3,2,2,3
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Rural,7,"SS (VI-X)",1,"Department of Education",4,4,4,0,4,3,4,4,0,0,3,4,1,4,2,3,3,4,4,4,4,3,4,4,4,4,4,2,4,3,4,1,4,3,4,4,4,4
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,1,"PS (I-V)",1,"Department of Education",3,3,2,0,3,0,3,3,0,0,2,3,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,0,3,3,3,3,0,2
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,1,"PS (I-V)",4,"Government Aided",2,2,2,0,1,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,1,1,1,1,2,2,0,2,1,2,0,2,1,2,2,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",6,6,5,0,5,2,6,6,0,0,6,6,0,3,0,6,6,6,6,6,6,6,6,6,6,6,6,2,4,2,6,0,6,2,4,2,2,5
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,1,"PS (I-V)",8,Unrecognized,5,4,3,0,5,2,5,5,0,0,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,4,0,5,0,5,1,4,2,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,2,"UPS (I-VIII)",4,"Government Aided",2,2,2,0,1,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,0,2,0,2,2,0,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,1,0,3,3,1,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,1,2,2,3,3
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,1,0,2,2,0,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330404,SHOLINGAR,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,1,"PS (I-V)",1,"Department of Education",46,44,43,4,46,11,46,46,2,0,35,46,0,7,11,40,39,45,44,46,46,30,33,36,36,46,46,18,43,11,46,2,46,39,45,36,0,35
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,1,"PS (I-V)",2,"Tribal Welfare Department",5,3,2,0,5,1,5,5,0,0,4,5,0,0,0,5,5,5,5,5,5,3,2,3,3,5,5,2,5,0,5,0,5,5,5,5,0,2
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,1,"PS (I-V)",4,"Government Aided",8,7,7,1,2,4,8,8,0,0,6,8,0,3,3,8,7,8,7,8,7,3,4,4,3,8,8,2,6,2,8,0,7,5,7,5,1,1
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",11,11,9,0,6,3,11,11,1,0,11,11,1,5,1,11,11,11,11,11,11,10,10,10,10,11,11,8,11,1,11,0,11,4,8,4,6,9
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,1,"PS (I-V)",8,Unrecognized,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,2,"UPS (I-VIII)",1,"Department of Education",13,12,11,1,13,5,13,13,0,0,12,13,0,1,1,13,13,13,13,13,13,11,10,11,11,13,13,6,12,2,13,1,13,11,13,13,1,13
2019-20,33,Tamilnadu,3304,VELLORE,330405,"WALAJA WEST",Rural,2,"UPS (I-VIII)",4,"Government Aided",2,2,2,0,2,0,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2
