Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,1,"PS (I-V)",1,"Department of Education",52,52,32,1,52,12,52,52,0,0,34,52,0,7,4,51,49,52,52,52,52,52,51,52,52,52,52,6,49,6,52,0,52,52,52,23,0,28
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",4,4,4,0,4,2,4,4,0,0,3,4,0,0,0,4,3,4,4,4,4,4,4,4,4,4,4,0,2,0,4,0,4,4,4,3,0,3
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,1,"PS (I-V)",4,"Government Aided",6,6,5,0,2,1,6,6,0,0,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,2,4,1,6,0,6,4,6,1,0,1
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",4,4,4,0,3,2,4,4,0,0,4,4,0,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,3,0,4,0,4,1,3,2,2,4
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,2,"UPS (I-VIII)",1,"Department of Education",18,18,12,0,18,8,18,18,0,0,13,18,0,4,1,17,16,18,18,18,18,15,18,18,18,18,18,1,18,7,18,7,18,18,18,17,0,18
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,5,"HSS (VI-XII)",1,"Department of Education",5,5,2,0,5,3,5,5,0,0,3,5,0,1,1,4,4,5,5,5,5,4,5,5,5,5,5,3,5,2,5,4,5,4,5,5,5,5
2019-20,33,Tamilnadu,3320,TIRUVARUR,332001,VALANGAIMAN,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
