Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,1,"PS (I-V)",4,"Government Aided",3,3,2,0,1,0,3,3,0,0,0,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,1,3,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",4,4,4,0,3,1,4,4,0,0,4,4,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,0,4,1,4,1,2,4
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,0,0,3,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,3,1,2,2,2,3
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,1,0,2,1,2,2,0,0,1,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,0,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,5,"HSS (VI-XII)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
2019-20,33,Tamilnadu,3325,THENI,332501,AUNDIPATTY,Urban,7,"SS (VI-X)",1,"Department of Education",2,2,1,0,2,1,2,2,0,0,0,2,0,1,0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,1,"PS (I-V)",1,"Department of Education",17,17,15,0,17,0,17,17,0,0,8,17,0,4,4,16,16,17,17,17,17,13,12,14,14,17,17,9,12,4,17,0,17,14,16,11,0,15
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",2,2,1,1,2,0,2,2,2,0,1,2,0,0,1,2,2,2,2,2,2,1,1,1,1,2,2,0,1,0,2,0,2,2,2,1,0,0
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,1,"PS (I-V)",4,"Government Aided",10,10,6,2,2,2,10,10,0,0,8,10,0,0,1,10,10,10,10,10,10,8,8,8,8,10,10,8,4,1,10,0,10,8,9,8,1,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",4,4,3,0,2,0,4,4,0,0,4,4,0,2,0,4,4,4,4,4,4,3,3,3,3,4,4,3,3,1,4,0,4,1,3,2,3,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,1,"PS (I-V)",90,"Social welfare Department",4,4,4,0,4,0,4,4,0,0,1,4,0,1,0,4,4,4,4,4,4,3,3,3,3,4,4,3,2,1,4,0,4,3,4,4,0,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",11,11,10,0,11,1,11,11,2,0,3,11,0,6,1,11,11,11,11,11,11,10,11,11,11,11,11,4,5,4,11,1,11,10,10,10,0,11
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,2,"UPS (I-VIII)",4,"Government Aided",6,5,3,0,3,0,6,6,0,0,5,6,0,4,2,6,6,6,6,6,6,6,6,6,6,6,6,3,6,1,6,0,6,4,6,6,1,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,2,"UPS (I-VIII)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",2,2,2,0,2,0,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,1,1,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,0,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,7,"SS (VI-X)",1,"Department of Education",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,7,"SS (VI-X)",4,"Government Aided",2,2,2,0,2,0,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,2,1,2,1,1,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Rural,7,"SS (VI-X)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,1,"PS (I-V)",1,"Department of Education",4,4,2,0,4,1,4,4,0,0,1,4,0,1,0,4,4,4,4,4,4,3,3,3,3,4,4,0,1,2,4,0,4,4,4,4,0,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,1,"PS (I-V)",3,"Local body",2,2,2,0,2,0,2,2,1,0,1,2,0,1,0,2,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,0,2,1,2,2,0,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,1,"PS (I-V)",4,"Government Aided",11,11,8,0,6,3,11,11,0,0,10,11,1,6,0,11,11,11,11,11,11,10,10,10,10,11,11,1,10,0,11,0,11,6,11,10,0,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",4,4,3,0,4,1,4,4,0,0,4,4,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,2,4,1,4,3,3,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,1,"PS (I-V)",90,"Social welfare Department",2,2,1,0,2,0,2,2,0,0,0,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,2,2,2,1,0,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",1,"Department of Education",2,2,1,0,2,0,2,2,0,0,1,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,1,2,2,2,2,0,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",3,"Local body",1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",4,"Government Aided",7,7,4,0,7,1,7,7,0,0,6,7,0,3,0,7,7,7,7,7,7,7,7,7,7,7,7,6,7,4,7,3,7,4,7,7,4,7
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,2,"UPS (I-VIII)",90,"Social welfare Department",2,2,2,0,2,0,2,2,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,0,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",4,4,4,0,4,1,4,4,1,0,4,4,3,4,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,1,4,1,4,2,4,4,4,4
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,5,"HSS (VI-XII)",3,"Local body",1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,5,"HSS (VI-XII)",4,"Government Aided",3,3,3,0,3,3,3,3,1,0,3,3,1,1,0,2,2,3,3,3,3,2,3,3,3,3,3,1,3,0,3,1,3,3,3,3,3,3
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",3,3,3,0,3,2,3,3,0,0,3,3,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2,3,3,3,3
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,7,"SS (VI-X)",3,"Local body",1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
2019-20,33,Tamilnadu,3325,THENI,332502,BODINAYAKANUR,Urban,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,1,"PS (I-V)",1,"Department of Education",17,17,12,2,17,5,17,17,0,0,10,17,0,2,3,16,16,17,17,17,17,14,13,14,14,17,17,10,15,1,17,0,17,15,16,10,0,13
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,1,"PS (I-V)",4,"Government Aided",6,6,6,0,0,0,6,6,0,0,4,6,0,0,3,5,5,6,6,6,6,6,5,6,6,6,6,1,6,0,6,0,6,4,5,0,0,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,1,"PS (I-V)",90,"Social welfare Department",7,7,7,1,7,1,7,7,0,0,2,7,0,0,2,7,7,7,7,7,7,6,7,7,7,7,7,2,5,0,7,0,7,4,4,1,0,6
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,2,"UPS (I-VIII)",1,"Department of Education",7,6,3,0,7,1,7,7,0,0,6,7,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7,5,7,0,7,0,7,5,7,7,1,7
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,5,"HSS (VI-XII)",90,"Social welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Rural,7,"SS (VI-X)",1,"Department of Education",5,5,4,0,5,3,5,5,0,0,5,5,0,2,1,5,5,5,5,5,5,4,4,4,4,5,5,2,2,1,5,4,5,4,5,5,5,5
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,1,"PS (I-V)",1,"Department of Education",4,4,2,0,4,0,4,4,0,0,3,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,0,4,2,4,1,0,4
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,1,"PS (I-V)",3,"Local body",5,5,3,1,5,1,5,5,0,0,2,5,0,0,0,5,5,5,5,5,5,4,3,4,4,5,5,3,4,1,5,0,5,5,5,0,0,3
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,1,"PS (I-V)",4,"Government Aided",7,7,5,1,1,1,7,7,0,0,4,7,0,0,0,7,7,7,7,7,7,5,5,5,5,7,7,0,6,0,7,0,7,3,7,6,0,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",5,5,2,0,3,0,5,5,0,0,5,5,0,2,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,0,5,0,5,2,1,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,1,"PS (I-V)",90,"Social welfare Department",5,5,5,1,5,0,5,5,0,0,3,5,0,0,1,5,5,4,4,5,5,5,4,5,5,5,5,3,4,1,5,0,5,4,5,3,0,4
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,2,"UPS (I-VIII)",1,"Department of Education",1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,2,"UPS (I-VIII)",3,"Local body",3,3,2,0,3,0,3,3,0,0,2,3,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,0,3,3,3,3,0,3
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,2,"UPS (I-VIII)",4,"Government Aided",6,6,6,0,2,2,6,6,0,0,6,6,0,2,1,6,6,6,6,6,6,6,6,6,6,6,6,3,6,2,6,1,6,4,6,6,0,3
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,2,"UPS (I-VIII)",8,Unrecognized,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",4,4,4,0,4,2,4,4,0,0,4,4,0,2,0,3,3,4,4,4,4,3,4,4,4,4,4,4,4,1,4,1,4,1,4,2,4,4
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,1,2,0,2,1,2,2,0,0,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,1,1,2,2,2,2,1,1,1,1,2,2,1,1,0,2,0,2,1,2,1,2,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,5,"HSS (VI-XII)",90,"Social welfare Department",2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,0,1,1,2,2
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",5,5,4,0,4,0,5,5,0,0,5,5,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,3,5,0,5,1,5,1,3,3,4,5
2019-20,33,Tamilnadu,3325,THENI,332503,CHINNAMANUR,Urban,7,"SS (VI-X)",3,"Local body",1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,1,"PS (I-V)",1,"Department of Education",6,6,6,0,6,1,6,6,0,0,4,6,0,0,1,6,5,6,6,6,6,6,6,6,6,6,6,1,4,0,6,0,6,5,6,4,0,4
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,1,"PS (I-V)",4,"Government Aided",4,4,2,0,1,1,4,4,0,0,3,4,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,0,2,0,4,0,4,3,4,3,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,1,"PS (I-V)",90,"Social welfare Department",3,3,3,0,3,0,3,3,0,0,2,3,0,1,0,3,3,3,3,3,3,2,3,3,3,3,3,1,3,0,3,0,3,3,3,3,0,3
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,2,"UPS (I-VIII)",1,"Department of Education",1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,2,"UPS (I-VIII)",8,Unrecognized,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,5,"HSS (VI-XII)",90,"Social welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,6,"SS (I-X)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Rural,7,"SS (VI-X)",90,"Social welfare Department",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3325,THENI,332504,CUMBUM,Urban,1,"PS (I-V)",1,"Department of Education",9,9,6,0,9,2,9,9,0,0,5,9,0,0,0,9,9,9,9,9,9,7,7,7,7,9,9,2,6,0,9,0,9,6,9,5,0,6
