Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,Location,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Total_Number_of_Schools,Building,Boundary_Wall,Single_Class_Room,Separate_Room_for_Headmaster,Land_Available,Electricity,Functional_Electricity,Solar_Panel,Furniture,Playground,Library_or_Reading_Corner_or_Book_Bank,Librarian,Newspaper,Kitchen_Garden,Boy_Toilet,Functional_Boy_Toilet,Girl_Toilet,Functional_Girl_Toilet,Toilet_Facility,Functional_Toilet_Facility,Functional_Urinal_Boy,Functional_Urinal_Girl,Functional_Urinal,Functional_Toilet_and_Urinal,Drinking_Water,Functional_Drinking_Water,Water_Purifier,Rain_Water_Harvesting,Water_Tested,Handwash,Incinerator,WASH_Facility_Drinking_Water_Toilet_and_Handwash,Ramps,Medical_Checkup,Complete_Medical_Checkup,Internet,Computer_Available
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",6,6,5,0,5,4,6,6,2,0,6,6,4,5,2,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,4,6,3,6,5,6,6
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,3,"HSS (I-XII)",92,"Kendriya Vidyalaya / Central School",1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,5,"HSS (VI-XII)",1,"Department of Education",9,9,7,0,9,8,9,9,0,0,7,9,0,7,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,7,9,8,9,9,8,9
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,5,"HSS (VI-XII)",4,"Government Aided",1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",9,9,7,0,9,4,9,9,2,0,9,9,2,3,1,9,9,9,9,9,9,8,8,8,8,9,9,9,9,3,9,2,9,3,9,8,9,9
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,7,"SS (VI-X)",1,"Department of Education",12,12,3,0,12,8,12,12,0,0,11,12,0,9,5,12,12,12,12,12,12,12,10,12,12,12,12,12,9,7,12,12,12,6,11,11,11,12
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Rural,7,"SS (VI-X)",4,"Government Aided",2,2,1,0,1,1,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",1,"Department of Education",16,14,14,0,16,10,16,16,0,0,11,16,0,7,4,16,16,16,16,16,16,16,15,16,16,16,16,15,11,6,16,1,16,9,15,15,0,6
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",2,"Tribal Welfare Department",2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,2,0,2,1,2,2,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",3,"Local body",4,2,3,0,4,2,4,4,0,0,4,4,0,4,0,4,4,3,3,4,4,2,0,2,2,4,4,4,4,3,4,0,4,3,4,3,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",4,"Government Aided",15,14,12,0,5,4,15,15,1,0,15,15,0,4,6,14,14,14,14,15,15,11,10,13,13,15,15,12,15,5,15,0,15,3,13,10,2,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",17,16,16,1,11,6,17,17,1,0,17,17,1,6,0,17,17,17,17,17,17,14,12,14,14,17,17,15,15,6,17,0,17,3,17,14,12,15
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,1,"PS (I-V)",8,Unrecognized,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,2,"UPS (I-VIII)",1,"Department of Education",5,4,5,0,5,1,5,5,0,0,2,5,0,4,1,5,5,5,5,5,5,4,5,5,5,5,5,2,4,1,5,1,5,3,5,5,0,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,2,"UPS (I-VIII)",3,"Local body",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,2,"UPS (I-VIII)",4,"Government Aided",2,2,2,0,1,1,2,2,0,0,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,1,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",2,2,1,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,0,2,0,2,1,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,3,"HSS (I-XII)",4,"Government Aided",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",11,11,11,0,10,5,11,11,3,0,11,11,5,5,5,9,9,11,11,11,11,8,8,9,9,11,11,10,10,5,11,6,11,2,10,5,11,11
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,5,"HSS (VI-XII)",1,"Department of Education",4,4,3,0,4,1,4,4,0,0,4,4,0,2,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,4,4,4,3,4,4,4,4
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,5,"HSS (VI-XII)",4,"Government Aided",6,5,5,0,5,3,6,6,0,0,4,6,0,2,1,3,3,5,5,6,6,3,2,4,4,6,6,6,6,1,6,3,6,2,6,5,6,6
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",4,4,4,0,4,0,4,4,0,0,4,4,2,2,0,4,4,4,4,4,4,3,2,3,3,4,4,4,3,1,4,1,4,1,3,3,4,4
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,6,"SS (I-X)",90,"Social welfare Department",1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,7,"SS (VI-X)",1,"Department of Education",5,4,3,0,5,1,5,5,0,0,5,5,0,2,1,4,4,5,5,5,5,4,5,5,5,5,5,3,4,0,5,4,5,4,5,5,5,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,7,"SS (VI-X)",3,"Local body",1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331101,UDHAGAMANDALAM,Urban,7,"SS (VI-X)",4,"Government Aided",1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,1,"PS (I-V)",1,"Department of Education",15,15,13,2,15,1,15,15,0,0,12,15,0,5,5,15,15,15,15,15,15,12,11,12,12,15,15,14,12,9,15,0,15,10,15,13,0,10
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,1,"PS (I-V)",4,"Government Aided",12,9,5,1,1,3,12,12,0,0,11,12,0,3,1,12,12,12,12,12,12,10,8,10,10,12,12,11,9,9,12,0,12,6,12,12,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,2,"UPS (I-VIII)",1,"Department of Education",7,5,7,0,7,0,7,7,0,0,3,7,0,6,5,7,7,7,7,7,7,6,6,6,6,7,7,7,7,1,7,3,7,7,7,7,0,7
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,2,"UPS (I-VIII)",4,"Government Aided",1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",3,3,3,0,3,1,3,3,1,0,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,0,3,2,3,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,5,"HSS (VI-XII)",1,"Department of Education",3,3,0,0,3,2,3,3,0,0,3,3,0,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,5,"HSS (VI-XII)",101,"Other Central Govt. Schools",1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",4,4,4,0,4,2,4,4,1,0,4,4,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,2,4,1,4,4,4,4
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Rural,7,"SS (VI-X)",1,"Department of Education",3,3,1,0,3,1,3,3,0,0,3,3,0,3,0,2,2,3,3,3,3,2,3,3,3,3,3,2,3,1,3,3,3,1,3,3,3,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,1,"PS (I-V)",1,"Department of Education",16,11,9,2,16,4,16,16,0,0,11,16,0,11,8,16,16,16,16,16,16,12,10,12,12,16,16,13,16,9,16,0,16,10,15,14,0,9
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,1,"PS (I-V)",3,"Local body",2,2,2,1,2,0,2,2,0,0,2,2,0,1,0,2,2,2,2,2,2,1,0,1,1,2,2,2,2,1,2,0,2,1,2,0,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,1,"PS (I-V)",4,"Government Aided",28,24,17,0,8,4,28,28,0,0,25,28,1,8,4,25,25,28,28,28,28,19,20,23,23,28,28,26,27,17,28,0,28,14,28,25,1,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",14,14,13,0,9,5,14,14,0,0,13,14,0,6,3,14,14,14,14,14,14,13,7,13,13,14,14,11,14,6,14,0,14,5,12,7,10,12
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,2,"UPS (I-VIII)",1,"Department of Education",7,7,5,0,7,4,7,7,0,0,7,7,0,2,4,7,7,7,7,7,7,7,6,7,7,7,7,6,7,4,7,1,7,4,7,7,0,7
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,2,"UPS (I-VIII)",3,"Local body",2,2,2,0,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,2,"UPS (I-VIII)",4,"Government Aided",2,2,2,0,0,1,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,1,2,1,2,0,2,1,2,2,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,3,"HSS (I-XII)",4,"Government Aided",3,3,3,0,2,2,3,3,2,0,3,3,2,2,2,2,2,2,2,3,3,2,1,2,2,3,3,3,3,1,3,2,3,1,3,2,3,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",5,5,4,0,4,1,5,5,1,0,5,5,3,3,2,5,5,5,5,5,5,5,3,5,5,5,5,5,4,3,5,2,5,1,5,3,5,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,3,"HSS (I-XII)",92,"Kendriya Vidyalaya / Central School",2,2,2,0,2,1,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,5,"HSS (VI-XII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,5,"HSS (VI-XII)",4,"Government Aided",6,6,5,0,4,4,6,6,1,0,6,6,0,3,1,3,3,6,6,6,6,3,5,5,5,6,6,6,6,1,6,4,6,5,6,6,6,6
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",8,8,7,0,8,5,8,8,0,0,8,8,2,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,7,4,8,5,8,1,7,5,7,8
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,7,"SS (VI-X)",1,"Department of Education",2,2,1,0,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,7,"SS (VI-X)",4,"Government Aided",5,5,3,0,5,2,5,5,0,0,5,5,0,3,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,5,5,2,5,2,5,5,5,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331102,COONOOR,Urban,7,"SS (VI-X)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,1,"PS (I-V)",1,"Department of Education",30,28,21,1,30,7,30,30,0,0,21,30,0,11,8,27,27,30,30,30,30,24,25,25,25,30,30,23,22,14,30,0,30,19,28,24,3,26
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,1,"PS (I-V)",2,"Tribal Welfare Department",5,5,4,1,5,3,5,5,1,0,4,5,0,1,2,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,5,0,5,4,5,5,0,4
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,1,"PS (I-V)",4,"Government Aided",8,7,3,0,1,1,8,8,0,0,8,8,0,3,1,7,7,8,8,8,8,4,6,6,6,8,8,6,5,3,8,0,8,5,8,8,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,1,"PS (I-V)",5,"Private Unaided (Recognized)",2,2,2,0,1,0,2,2,0,0,2,2,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,0,1,2,0,2,0,2,0,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,2,"UPS (I-VIII)",1,"Department of Education",4,4,3,0,4,1,4,4,0,0,3,4,0,3,1,4,4,4,4,4,4,3,2,3,3,4,4,4,4,3,4,1,4,3,4,4,2,4
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,2,"UPS (I-VIII)",2,"Tribal Welfare Department",2,2,2,0,2,1,2,2,2,0,1,2,0,1,0,2,2,2,2,2,2,1,1,1,1,2,2,0,2,1,2,2,2,1,2,2,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,5,"HSS (VI-XII)",1,"Department of Education",3,2,1,0,3,2,3,3,0,0,1,3,0,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,0,2,2,3,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,5,"HSS (VI-XII)",2,"Tribal Welfare Department",1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,6,"SS (I-X)",5,"Private Unaided (Recognized)",3,3,3,0,3,2,3,3,0,0,3,3,0,1,0,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,3,1,3,0,3,3,2,3
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,7,"SS (VI-X)",1,"Department of Education",10,10,5,0,10,4,10,10,0,0,7,10,0,6,1,10,9,10,10,10,10,10,9,10,10,10,10,8,8,4,10,8,10,6,10,8,9,10
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Rural,7,"SS (VI-X)",2,"Tribal Welfare Department",1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,1,"PS (I-V)",1,"Department of Education",5,5,3,0,5,0,5,5,0,0,4,5,0,4,2,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,0,5,1,5,5,0,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,1,"PS (I-V)",2,"Tribal Welfare Department",1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,1,"PS (I-V)",4,"Government Aided",2,2,0,0,0,2,2,2,1,0,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,0,2,2,0,0
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,1,"PS (I-V)",5,"Private Unaided (Recognized)",6,6,5,0,3,1,6,6,1,0,5,6,0,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,0,6,0,5,0,4,5
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,2,"UPS (I-VIII)",1,"Department of Education",2,2,2,0,2,1,2,2,0,0,1,2,0,1,0,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,2,0,2,2,2,2,0,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,2,"UPS (I-VIII)",4,"Government Aided",2,2,2,0,2,0,2,2,0,0,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,2,"UPS (I-VIII)",8,Unrecognized,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",6,6,5,0,6,5,6,6,5,0,6,6,4,4,4,6,6,6,6,6,6,6,3,6,6,6,6,6,6,4,6,2,6,0,5,3,6,6
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,5,"HSS (VI-XII)",1,"Department of Education",1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,5,"HSS (VI-XII)",4,"Government Aided",2,2,2,0,2,1,2,2,0,0,2,2,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,2,2,2,2
2019-20,33,Tamilnadu,3311,"THE NILGIRIS",331103,KOTAGIRI,Urban,6,"SS (I-X)",5,"Private Unaided (Recognized)",2,2,2,0,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
