ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,68,64,47,56,48,49,53,46,33,17,0,0,0,0,34,49,46,63,41,49,19,20,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332808,KOVILPATTI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,10,10,14,7,7,15,13,4,18,6,0,0,0,0,11,10,7,15,16,13,14,6,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332802,KARUNKULAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,31,37,39,40,36,51,50,54,0,0,0,0,36,47,45,45,54,51,48,78,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332803,SRIVAIKUNDAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,22,28,46,33,42,40,45,55,0,0,0,0,22,39,41,29,43,52,67,69,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332804,ALWARTHIRUNAGAR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,51,47,43,60,67,102,99,99,0,0,0,0,66,79,91,78,96,128,132,148,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332805,THIRUCHENTHUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,11,10,12,9,20,13,14,0,0,0,0,17,18,28,19,23,29,30,31,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332806,UDANGUDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,56,45,45,46,58,76,83,60,0,0,0,0,43,42,47,49,54,75,73,80,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332807,SATHANKULAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,43,54,53,81,68,106,105,111,0,0,0,0,57,62,74,70,71,98,88,106,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332808,KOVILPATTI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,49,44,50,54,51,44,55,66,0,0,0,0,44,48,48,41,44,50,53,59,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332809,KAYATHAR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,19,25,23,36,29,53,51,47,0,0,0,0,30,32,28,26,39,50,48,50,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332810,OTTAPIDARAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,17,15,22,32,23,52,44,37,0,0,0,0,18,19,22,19,25,29,40,26,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332811,VILATHIKULAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,45,53,58,57,66,106,110,105,0,0,0,0,54,53,67,62,72,105,97,104,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332812,PUDUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,3,15,6,13,13,20,26,24,0,0,0,0,10,17,9,14,9,28,30,20,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332813,"THOOTHUKUDI RURAL",Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,65,64,72,75,70,104,92,74,0,0,0,0,51,57,64,82,89,81,75,86,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332801,"THOOTHUKUDI URBAN",Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,59,59,64,75,78,90,112,77,0,0,0,0,50,63,57,65,69,75,70,75,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332803,SRIVAIKUNDAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,41,41,40,59,51,72,73,69,0,0,0,0,43,47,48,65,48,80,79,59,0,0,0,0
2019-20,33,Tamilnadu,3328,THOOTHUKKUDI,332804,ALWARTHIRUNAGAR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,4,8,4,9,18,17,15,21,0,0,0,0,8,11,7,8,6,15,19,14,0,0,0,0
