ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3302,CHENNAI,330201,"GEORGE TOWN",Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,148,146,79,84,83,88,77,111,91,91,0,0,0,0,86,79,83,83,106,88,82,77,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330202,ROYAPURAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,159,151,60,76,66,50,54,69,53,51,0,0,0,0,49,59,53,47,58,34,40,35,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330203,PERIAMEDU,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,87,78,35,49,58,53,52,62,69,42,0,0,0,0,48,37,46,51,56,67,46,57,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330204,PERAMBUR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,67,63,45,36,31,46,44,53,70,63,0,0,0,0,33,42,36,42,45,32,33,25,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330205,PURASAIWALKKAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,79,94,51,41,45,61,71,67,65,47,0,0,0,0,29,47,62,61,48,49,59,36,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330206,TRIPLICANE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,138,100,52,42,45,48,57,85,55,56,0,0,0,0,35,35,55,30,45,39,37,28,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330207,EGMORE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,52,44,19,17,20,20,14,14,15,10,0,0,0,0,21,18,14,14,13,16,18,27,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330208,T.NAGAR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,39,42,29,25,45,37,40,37,33,26,0,0,0,0,29,27,26,23,32,30,37,27,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330209,ADYAR,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,100,107,50,50,48,53,64,51,63,36,0,0,0,0,46,55,50,65,63,52,64,30,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330210,MYLAPORE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,69,62,28,29,19,23,21,34,24,24,0,0,0,0,25,14,19,24,23,6,18,11,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330201,"GEORGE TOWN",Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,67,95,110,116,132,122,105,115,0,0,0,0,80,78,112,135,144,132,108,96,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330202,ROYAPURAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,13,14,15,18,12,16,18,16,0,0,0,0,13,10,10,15,13,17,10,14,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330203,PERIAMEDU,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,11,14,7,7,5,5,7,9,0,0,0,0,7,10,6,6,1,5,10,5,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330204,PERAMBUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,4,7,9,13,16,18,23,0,0,0,0,1,5,6,7,12,9,16,7,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330205,PURASAIWALKKAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,1,1,16,15,15,18,24,29,43,34,0,0,0,0,8,10,14,16,17,23,21,12,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330206,TRIPLICANE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,8,13,18,17,16,5,14,0,0,0,0,5,13,8,11,8,9,9,8,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330207,EGMORE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,7,6,5,9,3,14,10,10,0,0,0,0,7,7,13,6,6,15,5,14,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330208,T.NAGAR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,10,8,21,9,21,14,15,17,0,0,0,0,12,4,16,6,19,8,5,8,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330209,ADYAR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,8,17,17,23,34,16,19,20,0,0,0,0,10,12,17,12,21,19,23,14,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330210,MYLAPORE,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,22,22,29,37,43,53,49,55,0,0,0,0,17,17,21,30,30,33,44,46,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330201,"GEORGE TOWN",Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,78,60,31,42,32,29,34,4,4,0,0,0,0,0,30,30,28,33,30,2,0,3,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330202,ROYAPURAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,28,27,14,60,63,33,27,23,18,15,0,0,0,0,6,32,31,23,13,8,14,6,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330203,PERIAMEDU,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,31,15,18,22,11,12,16,8,4,4,0,0,0,0,12,18,10,6,10,6,2,4,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330204,PERAMBUR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,176,166,153,73,75,84,68,74,67,5,0,0,0,0,137,74,90,72,71,44,50,3,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330205,PURASAIWALKKAM,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,33,39,7,12,1,5,7,1,1,0,0,0,0,0,21,16,23,16,10,10,11,0,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330206,TRIPLICANE,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,28,16,9,10,7,11,8,5,2,5,0,0,0,0,9,11,12,10,9,2,5,3,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330208,T.NAGAR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,10,5,4,10,10,5,8,4,1,2,0,0,0,0,0,4,5,3,8,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330209,ADYAR,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,109,76,61,58,46,39,31,34,29,28,0,0,0,0,42,42,33,31,24,17,25,24,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330210,MYLAPORE,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,122,77,41,74,67,72,54,80,16,25,0,0,0,0,55,58,54,39,56,45,24,20,0,0,0,0
2019-20,33,Tamilnadu,3302,CHENNAI,330202,ROYAPURAM,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,5,3,3,10,10,12,8,8,6,1,0,0,0,0,6,4,7,5,1,7,10,1,0,0,0,0
