ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3309,NAMAKKAL,330901,NAMAKKAL,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,0,0,2,3,4,1,4,6,5,6,0,0,0,0,2,2,8,2,5,3,6,10,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330907,RASIPURAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,26,38,20,22,19,20,24,29,37,20,0,0,0,0,16,23,20,18,24,26,33,18,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330910,TIRUCHENGODE,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,92,120,62,74,103,92,93,81,68,50,0,0,0,0,44,70,101,90,105,80,74,57,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330911,PALLIPALAYAM,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,13,24,45,44,60,46,55,40,45,47,0,0,0,0,45,44,76,55,51,45,41,42,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330903,MOHANUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,13,12,10,23,22,15,26,0,0,0,0,11,8,13,11,20,10,13,17,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330906,PUDUCHATRAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,1,1,1,0,3,1,1,0,0,0,0,1,1,0,0,0,3,1,3,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330907,RASIPURAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,7,15,11,11,21,15,19,0,0,0,0,8,5,8,11,15,11,16,18,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330911,PALLIPALAYAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,5,9,11,6,9,5,3,5,0,0,0,0,7,8,6,5,8,4,6,5,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330913,ELACHIPALAYAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,2,2,6,9,8,5,14,11,0,0,0,0,3,2,2,4,6,10,7,6,0,0,0,0
2019-20,33,Tamilnadu,3309,NAMAKKAL,330915,KABILARMALAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,1,1,1,2,2,1,1,0,0,0,0,0,0,1,3,1,0,2,1,0,0,0,0
