ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,11,11,6,8,11,5,7,8,4,0,0,0,0,0,10,4,10,4,9,5,5,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,3,3,4,7,1,6,6,2,3,3,0,0,0,0,4,5,1,3,2,0,1,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333317,PONGALUR,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,11,11,4,0,3,6,1,3,0,1,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,18,23,11,9,4,3,2,5,5,0,0,0,0,0,5,7,5,6,1,6,2,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,272,223,90,103,96,75,55,63,21,13,0,0,0,0,83,78,68,64,54,37,40,9,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,4,cat4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",4,OBC,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,2,cat2,"UPS (I-VIII)",1,"Department of Education",1,General,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,2,cat2,"UPS (I-VIII)",1,"Department of Education",2,SC,23,14,21,18,34,28,32,27,35,40,0,0,0,0,22,23,22,23,30,37,47,44,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,2,SC,11,18,4,3,3,4,3,1,1,0,0,0,0,0,2,6,7,2,1,8,0,1,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,5,cat5,"HSS (VI-XII)",94,"Sainik School",4,OBC,0,0,0,0,0,0,0,62,70,53,40,61,49,50,0,0,0,0,0,1,0,1,1,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,3,cat3,"HSS (I-XII)",3,"Local body",1,General,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,11,16,15,25
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Urban,3,cat3,"HSS (I-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,2,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,3,0,0,3,2,5,3,0,2,6,1,4,0,1,0,2,0,3,0,1,0,0,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,1,0,0,0,2,1,2,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,2,2,2,6,1,2,1,2,4,4,2,3,1,5,2,7,3,7,1,6,6,7,1,1,1,5
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,5,4,1,3,3,1,1,0,3,2,1,0,1,1,2,0,2,1,2,2,0,1,3,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,2,1,3,1,2,3,2,0,2,2,1,1,0,0,2,0,2,0,0,1,1,1,1,1,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,25,22,5,2,6,5,2,6,5,8,20,8,9,8,6,6,5,4,9,5,12,3,5,8,9,7
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,26,25,11,19,9,19,14,18,18,17,20,17,18,17,17,16,13,15,9,17,19,18,22,19,14,8
2019-20,33,Tamilnadu,3333,TIRUPPUR,333317,PONGALUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,7,2,0,2,0,1,0,0,2,0,0,0,0,0,2,2,1,0,1,1,1,1,0,2,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,21,9,10,9,8,8,10,13,19,14,15,14,14,11,2,11,9,6,13,19,25,13,21,11,9,9
2019-20,33,Tamilnadu,3333,TIRUPPUR,333319,UTHUKULI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,6,2,7,1,3,5,4,1,3,0,0,2,2,6,4,3,1,4,3,0,2,2,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333320,VELLACKOIL,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,1,2,1,1,0,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,3,0,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,6,3,9,2,3,9,4,6,2,6,3,5,10,6,9,5,2,6,3,4,5,2,2,2,9,10
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,2,2,2,1,2,0,0,4,5,1,4,2,4,2,1,3,2,1,4,0,0,1,7,3,1,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,2,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,13,6,1,8,8,9,10,12,9,10,11,11,13,3,5,3,4,6,5,7,9,11,16,21,25
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,21,14,13,12,7,16,9,8,3,3,1,5,3,7,13,9,7,3,7,8,6,3,6,2,3,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,5,6,5,7,6,4,2,4,6,7,8,5,1,6,8,2,7,7,3,5,10,5,4,6,8,8
2019-20,33,Tamilnadu,3333,TIRUPPUR,333319,UTHUKULI,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,1,4,1,2,0,3,1,3,1,0,1,1,1,2,2,2,2,2,0,2,1,1,1,2,5,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333320,VELLACKOIL,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,2,2,3,2,4,2,1,0,5,2,2,1,1,0,4,0,3,5,3,3,1,1,1,0,0,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,112,134,71,82,91,108,109,121,127,105,105,125,115,106,71,82,91,102,97,129,94,115,125,119,138,132
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,2,2,4,2,1,4,1,0,0,0,0,0,4,2,2,5,2,3,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333317,PONGALUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,1,2,0,3,3,1,0,0,0,0,0,0,1,1,2,3,4,1,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,2,2,3,5,2,1,0,0,0,0,0,0,0,4,2,6,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333319,UTHUKULI,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333320,VELLACKOIL,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Rural,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,1,1,1,3,1,1,5,0,0,0,0,0,0,0,0,1,2,5,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,2,2,5,4,2,0,0,0,0,0,1,1,2,1,2,3,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,1,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,4,4,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333319,UTHUKULI,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333320,VELLACKOIL,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,5,cat5,"HSS (VI-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,11,8,18,14,22,16,14,0,0,0,0,0,2,10,7,15,8,6,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,cat5,"HSS (VI-XII)",3,"Local body",1,General,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,5,cat5,"HSS (VI-XII)",3,"Local body",1,General,0,0,0,0,0,0,0,4,7,7,9,11,14,13,0,0,0,0,0,4,7,5,7,15,12,14
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,1,0,1,0,3,3,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333317,PONGALUR,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,1,2,2,1,1,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Rural,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,1,21,11,2,4,1,0,0,0,0,0,0,2,10,4,2,4,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,6,1,3,5
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,3,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,1,5,4,3,1,1,0,0,0,0,0,2,3,1,2,3,1,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",1,General,0,0,0,0,0,0,0,2,4,2,8,7,6,6,0,0,0,0,0,0,0,0,0,1,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,7
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,2,2,2
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333322,TIRUPUR,Rural,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Urban,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,6,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Urban,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,3,3,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Urban,5,cat5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,1,1,3
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,5,cat5,"HSS (VI-XII)",94,"Sainik School",1,General,0,0,0,0,0,0,0,19,21,37,29,30,13,24,0,0,0,0,0,1,0,0,0,0,0,1
2019-20,33,Tamilnadu,3333,TIRUPPUR,333306,DHARAPURAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333308,KUDIMANGALAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,1,5,3,2,1,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333309,GANGAYAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,9,6,2,3,0,0,0,0,0,0,0,0,7,4,4,2,2,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333310,MADATHUKULAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,4,2,3,0,1,0,0,0,0,0,0,0,1,5,3,5,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333311,GUNDADAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,5,7,3,2,1,0,0,0,0,0,0,0,5,4,2,3,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333312,MOOLANUR,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,3,0,1,0,1,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333313,UDUMALAIPATTAI,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,6,3,4,4,1,0,0,0,0,0,0,0,1,1,3,4,4,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333316,AVINACI,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,5,6,3,3,4,0,0,0,0,0,0,0,4,14,4,6,3,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333317,PONGALUR,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3333,TIRUPPUR,333318,PALLADAM,Rural,1,cat1,"PS (I-V)",1,"Department of Education",1,General,0,0,8,5,11,3,1,0,0,0,0,0,0,0,5,5,3,6,5,0,0,0,0,0,0,0
