ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,0,0,7,4,5,13,9,7,3,10,0,0,0,0,9,8,7,5,8,12,7,8,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332306,DEVAKOTTAI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,2,3,2,8,4,8,6,6,9,7,0,0,0,0,3,9,3,7,4,6,4,7,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Urban,2,cat2,"UPS (I-VIII)",3,"Local body",4,OBC,30,26,21,28,24,27,41,25,35,31,0,0,0,0,25,28,30,24,29,29,21,25,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,11,12,11,13,12,12,21,25,0,0,0,0,11,16,12,19,15,36,30,22,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332302,KALAYARKOIL,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,15,22,35,29,35,70,72,70,0,0,0,0,19,22,27,22,29,58,44,41,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332303,MANAMADURAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,16,13,20,21,23,28,26,17,0,0,0,0,18,14,17,15,15,29,24,22,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332304,THIRUPPUVANAM,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,3,2,2,4,6,4,1,0,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332305,ILAYANGUDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,22,20,39,38,34,64,58,51,0,0,0,0,24,43,41,59,53,75,83,100,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332306,DEVAKOTTAI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,21,16,27,24,27,38,33,27,0,0,0,0,18,16,22,30,33,33,35,30,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332307,KANNANGUDI,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,1,2,2,3,2,10,14,9,0,0,0,0,2,1,4,3,5,2,11,11,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332309,THIRUPPATUR,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,22,14,16,24,30,29,23,30,0,0,0,0,17,13,29,17,18,35,32,31,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332312,KALLAL,Rural,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,20,24,29,42,34,36,42,33,0,0,0,0,28,28,28,27,39,48,35,36,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,23,33,36,47,37,54,57,50,0,0,0,0,24,29,28,26,35,50,27,41,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332303,MANAMADURAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,28,38,39,49,47,56,57,64,0,0,0,0,30,39,50,38,45,59,47,50,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332304,THIRUPPUVANAM,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,0,4,7,4,9,11,10,14,0,0,0,0,6,8,6,6,8,4,3,2,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332305,ILAYANGUDI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,7,19,13,23,13,25,14,14,0,0,0,0,12,14,17,13,15,16,8,8,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332306,DEVAKOTTAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,35,39,41,42,44,63,59,66,0,0,0,0,38,33,42,40,46,48,49,47,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,9,5,7,6,5,10,11,11,0,0,0,0,5,7,8,5,8,7,10,11,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332309,THIRUPPATUR,Urban,2,cat2,"UPS (I-VIII)",4,"Government Aided",4,OBC,0,0,13,15,26,28,33,49,70,56,0,0,0,0,27,32,26,29,39,49,69,54,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,21,20,11,4,4,3,8,2,6,5,0,0,0,0,5,2,3,4,3,3,1,1,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332302,KALAYARKOIL,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,65,64,46,31,41,38,41,40,22,31,0,0,0,0,27,35,40,36,27,32,17,17,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332304,THIRUPPUVANAM,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,7,14,5,4,2,1,2,0,0,0,0,0,0,0,2,4,0,1,0,2,0,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332311,S.PUDUR,Rural,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,54,46,24,28,26,23,12,8,9,0,0,0,0,0,23,24,14,24,7,8,3,1,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332306,DEVAKOTTAI,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,8,9,11,9,6,6,7,4,1,3,0,0,0,0,6,3,3,7,8,4,2,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Urban,2,cat2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",4,OBC,27,33,10,11,13,11,11,4,5,0,0,0,0,0,19,16,13,3,11,6,1,1,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Rural,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,153,118,59,60,51,42,48,28,19,2,0,0,0,0,52,47,51,40,39,22,6,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332305,ILAYANGUDI,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,93,65,51,31,30,31,23,23,16,0,0,0,0,0,42,32,32,23,16,14,9,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332309,THIRUPPATUR,Urban,2,cat2,"UPS (I-VIII)",8,Unrecognized,4,OBC,38,36,23,18,12,10,7,13,9,5,0,0,0,0,10,9,3,7,7,3,6,4,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332311,S.PUDUR,Rural,4,cat4,"UPS (VI-VIII)",6,"Other Govt. managed schools",4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,28,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Urban,5,cat5,"HSS (VI-XII)",4,"Government Aided",2,SC,0,0,0,0,0,0,0,53,57,79,105,79,91,54,0,0,0,0,0,68,87,70,91,95,150,143
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332308,SAKKOTTAI,Rural,3,cat3,"HSS (I-XII)",1,"Department of Education",1,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332301,SIVAGANGAI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,8,4,3,5,2,3,7,3,1,1,3,0,0,3,4,4,3,5,3,4,4,4,5,4,0,5
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332302,KALAYARKOIL,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,3,0,1,2,1,1,0,2,3,3,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332303,MANAMADURAI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,0,0,0,0,0,0,16,7,3,0,0,0,1,0,0,0,2,0,13,4,3,0,0,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332304,THIRUPPUVANAM,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,4,3,3,2,4,3,1,0,5,0,2,3,3,3,1,2,1,2,2,1,0,1,2,1,2,0
2019-20,33,Tamilnadu,3323,SIVAGANGAI,332306,DEVAKOTTAI,Rural,3,cat3,"HSS (I-XII)",5,"Private Unaided (Recognized)",1,General,0,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
